,Unnamed: 0,matchID,total kills,total deaths,total assists,Damage Dealt,Damage Taken,Summoner Avg Level,average levels,Total Gold Earned,#Assassins,#Fighters,#Mages,#Marksman,#Supports,#Tanks,WIN/LOSS?,win/loss cat
3533,41,NA1_4167411410,26,50,65,63109,113585,279.2,279.2,47117,2,2,2,2,1,0,0,LOSS
3535,43,NA1_4167355984,56,56,141,152390,147094,284.6,284.6,73508,2,1,1,3,1,0,0,LOSS
3537,45,NA1_4167308859,67,54,187,242167,242358,196.4,196.4,96702,0,2,2,1,1,2,0,LOSS
3539,47,NA1_4167274023,41,55,86,122645,137552,228.6,228.6,62836,1,2,3,0,1,1,0,LOSS
3541,49,NA1_4167248542,42,52,104,110534,169685,252.8,252.8,64426,2,2,1,0,3,2,0,LOSS
3543,51,NA1_4167241281,48,49,89,155730,183326,394.2,394.2,78609,1,3,3,1,0,2,0,LOSS
3545,53,NA1_4167157456,24,48,64,68513,86836,170.2,170.2,48438,3,1,3,0,2,1,0,LOSS
3547,55,NA1_4167191577,47,65,99,138022,182498,234.4,234.4,73975,0,3,2,0,0,3,0,LOSS
3549,57,NA1_4166120900,52,58,132,156076,127047,286.4,286.4,72368,1,0,4,1,2,0,0,LOSS
3551,59,NA1_4166075468,32,46,74,107701,113571,186,186,57488,1,2,3,0,1,2,0,LOSS
3553,61,NA1_4166019357,50,79,88,130337,205754,293,293,78412,2,0,3,2,1,1,0,LOSS
3555,63,NA1_4165937485,57,80,101,188591,204811,229.4,229.4,96095,1,1,2,2,1,2,0,LOSS
3557,65,NA1_4165933941,34,49,77,93547,124429,278,278,59389,2,2,0,4,0,1,0,LOSS
3559,67,NA1_4165889957,57,60,130,175586,163742,300.4,300.4,70951,2,2,3,1,0,1,0,LOSS
3561,69,NA1_4165866181,37,67,72,96131,146568,253.6,253.6,59363,2,1,2,2,1,1,0,LOSS
3563,71,NA1_4165823236,43,60,71,85233,119943,324.6,324.6,61168,2,1,2,3,0,0,0,LOSS
3565,73,NA1_4165819878,37,45,73,95768,147711,279.2,279.2,65515,1,1,3,2,1,1,0,LOSS
3567,75,NA1_4162679878,36,53,73,107804,119193,275.4,275.4,66264,2,1,3,2,0,1,0,LOSS
3569,77,NA1_4162576957,47,71,89,102921,171827,328.4,328.4,70566,0,3,2,1,0,2,0,LOSS
3571,79,NA1_4162561602,36,62,61,96028,153137,219.8,219.8,56891,0,3,1,2,0,2,0,LOSS
3573,81,NA1_4162514809,41,64,75,139707,187637,202.8,202.8,82437,2,3,1,2,0,0,0,LOSS
3575,83,NA1_4162436804,34,46,79,107738,94661,277.4,277.4,60344,1,1,3,1,3,0,0,LOSS
3577,85,NA1_4162394921,41,47,88,94508,141750,263.6,263.6,59936,3,2,3,0,1,1,0,LOSS
3579,87,NA1_4162381194,26,49,64,59089,97652,256,256,48214,1,2,2,1,1,2,0,LOSS
3581,89,NA1_4162332834,45,49,115,138269,175405,317.8,317.8,67870,1,1,2,1,1,2,0,LOSS
3583,91,NA1_4162247623,40,41,94,83036,94485,269,269,54228,1,0,5,0,3,1,0,LOSS
3585,93,NA1_4162215336,32,38,97,64496,78207,219.8,219.8,46195,2,0,3,2,2,0,0,LOSS
3587,95,NA1_4162220896,22,28,38,51777,59809,258.6,258.6,45018,2,3,2,1,0,1,0,LOSS
3589,97,NA1_4162105773,54,50,128,130931,123933,422.6,422.6,74905,0,1,2,1,2,0,0,LOSS
3591,99,NA1_4161232598,43,52,72,112219,102933,258,258,65464,2,1,2,1,1,1,0,LOSS
3593,101,NA1_4161177593,40,42,114,100464,130836,288.4,288.4,61758,1,1,4,1,1,1,0,LOSS
3595,103,NA1_4161144233,47,51,112,107158,159702,262.6,262.6,63135,0,2,4,1,1,1,0,LOSS
3597,105,NA1_4161087355,60,73,121,162557,206201,294.8,294.8,77488,3,2,1,1,1,1,0,LOSS
3599,107,NA1_4161049240,28,52,49,75497,136283,236,236,56279,1,2,1,2,0,3,0,LOSS
3601,109,NA1_4161027253,18,33,41,47761,78184,253,253,41997,1,3,2,2,1,1,0,LOSS
3603,111,NA1_4161012116,42,50,109,109033,130820,181,181,61085,2,2,3,2,0,0,0,LOSS
3605,113,NA1_4160965869,42,50,121,112372,128089,323.4,323.4,62190,1,0,3,1,3,1,0,LOSS
3607,115,NA1_4160946793,46,61,92,122410,161332,145.2,145.2,64577,3,2,2,1,1,1,0,LOSS
3609,117,NA1_4160943144,21,40,30,43246,92648,268,268,43478,2,2,1,2,0,1,0,LOSS
3611,119,NA1_4160859411,48,46,76,124289,133807,156.8,156.8,67439,1,2,2,2,1,1,0,LOSS
3613,121,NA1_4150606557,37,49,90,97264,127219,230,230,58744,1,2,1,1,0,3,0,LOSS
3615,123,NA1_4150548267,74,94,156,230292,280861,234.2,234.2,125583,1,0,3,1,3,0,0,LOSS
3617,125,NA1_4150458919,39,32,117,80478,68414,260.2,260.2,50078,2,2,3,1,2,0,0,LOSS
3619,127,NA1_4150454044,40,56,110,106040,160709,255.2,255.2,62618,0,1,3,0,2,2,0,LOSS
3621,129,NA1_4150460470,27,28,62,56756,57156,307.6,307.6,45934,1,1,2,2,1,1,0,LOSS
3623,131,NA1_4150367046,47,55,122,184643,182674,248.2,248.2,85404,0,2,2,3,1,1,0,LOSS
3625,133,NA1_4150363509,33,48,100,93202,105000,250.8,250.8,53559,1,3,1,2,3,0,0,LOSS
3627,135,NA1_4150309636,45,41,76,92653,107624,238.2,238.2,68051,2,1,3,2,0,0,0,LOSS
3629,137,NA1_4150334939,33,42,67,65642,99333,341,341,52243,1,2,3,1,0,1,0,LOSS
3631,139,NA1_4150313294,29,45,68,80028,75916,287.2,287.2,47214,2,1,2,1,1,1,0,LOSS
3633,141,NA1_4148314855,60,80,132,158273,301825,333.8,333.8,87907,2,2,0,2,2,2,0,LOSS
3635,143,NA1_4148267771,64,69,144,248044,181375,291.8,291.8,92037,2,1,2,2,0,0,0,LOSS
3637,145,NA1_4148273159,49,45,111,119806,127258,182.6,182.6,69279,2,2,2,1,1,1,0,LOSS
3639,147,NA1_4148208945,39,47,82,98826,115151,250.8,250.8,64076,1,1,2,1,2,1,0,LOSS
3641,149,NA1_4148186282,26,42,61,47608,66526,421,421,42789,3,1,2,1,1,0,0,LOSS
3643,151,NA1_4148200442,36,56,85,111193,143240,256,256,56536,2,3,3,1,0,1,0,LOSS
3645,153,NA1_4148106114,73,67,153,198975,237922,173.4,173.4,91257,2,1,5,1,1,0,0,LOSS
3647,155,NA1_4148111047,53,44,115,119720,128781,384.2,384.2,69729,1,2,2,1,1,1,0,LOSS
3649,157,NA1_4148083953,16,31,34,41134,60406,342,342,38053,1,1,2,2,0,1,0,LOSS
3651,159,NA1_4148080684,20,38,31,37116,68791,256.4,256.4,44082,1,1,3,0,4,0,0,LOSS
3653,161,NA1_4144763437,63,90,151,261515,274010,187,187,117029,1,1,2,2,1,0,0,LOSS
3655,163,NA1_4144748290,37,50,70,72069,94422,240.6,240.6,47197,1,2,2,1,0,1,0,LOSS
3657,165,NA1_4144694481,50,58,81,102784,160172,210.4,210.4,70799,2,1,0,3,0,1,0,LOSS
3659,167,NA1_4144677193,62,50,125,172089,209261,240.6,240.6,95598,1,1,3,2,0,2,0,LOSS
3661,169,NA1_4144670790,60,72,103,226483,188099,357.8,357.8,95971,2,1,3,2,1,0,0,LOSS
3663,171,NA1_4144585408,65,62,138,178776,220657,301.2,301.2,84438,1,0,4,0,2,1,0,LOSS
3665,173,NA1_4144569481,72,72,152,189803,193738,249.2,249.2,88136,2,1,3,2,2,0,0,LOSS
3667,175,NA1_4144546982,29,46,67,95833,116048,343.4,343.4,48793,2,2,2,1,0,2,0,LOSS
3669,177,NA1_4144513150,76,78,163,253932,292098,276.4,276.4,91873,0,1,2,1,4,2,0,LOSS
3671,179,NA1_4144498473,36,40,80,97482,101260,431.2,431.2,64351,2,1,3,2,0,0,0,LOSS
3673,181,NA1_4144456028,34,55,73,109307,130755,330,330,63597,1,2,3,1,1,0,0,LOSS
3675,183,NA1_4144490782,53,54,107,178112,144466,208.4,208.4,76542,0,1,4,1,3,1,0,LOSS
3677,185,NA1_4144417939,37,40,85,84046,94303,257.4,257.4,53081,2,3,1,2,0,0,0,LOSS
3679,187,NA1_4141196996,70,71,169,207610,224222,186.6,186.6,93821,0,1,3,1,1,1,0,LOSS
3681,189,NA1_4140111264,60,73,132,196403,199070,200.8,200.8,99394,1,1,3,4,0,1,0,LOSS
3683,191,NA1_4140105165,47,55,120,133924,166947,273.8,273.8,72099,1,2,2,0,1,2,0,LOSS
3685,193,NA1_4140071931,25,32,56,67062,77866,392,392,50741,3,3,0,1,0,0,0,LOSS
3687,195,NA1_4139997739,22,40,55,103102,95280,284,284,53951,1,2,3,0,0,2,0,LOSS
3689,197,NA1_4140001063,42,54,93,143431,140570,324,324,69480,1,1,2,2,0,1,0,LOSS
3691,1,NA1_4171613408,40,36,68,72156,79367,359.8,359.8,53577,3,1,2,1,0,0,0,LOSS
3693,3,NA1_4171557713,60,50,148,150788,142173,284.4,284.4,70826,1,1,2,3,0,1,0,LOSS
3695,5,NA1_4171592304,49,50,99,114938,121488,315.8,315.8,63409,2,2,2,0,2,1,0,LOSS
3697,7,NA1_4171505864,62,64,148,180343,183711,198.8,198.8,85190,0,1,4,2,1,0,0,LOSS
3699,9,NA1_4171306354,59,76,130,166692,257836,140.6,140.6,93054,3,0,2,1,1,1,0,LOSS
3701,11,NA1_4171268724,83,75,194,261865,293108,214,214,103709,0,2,2,1,2,2,0,LOSS
3703,13,NA1_4171256077,16,24,43,29565,45254,254.2,254.2,30304,1,4,2,0,1,1,0,LOSS
3705,15,NA1_4171270096,57,56,103,134862,188574,184.4,184.4,77990,2,1,4,0,2,1,0,LOSS
3707,17,NA1_4171194425,36,47,101,96515,129085,216.4,216.4,57975,0,1,2,1,4,1,0,LOSS
3709,19,NA1_4171201300,21,44,53,60165,78702,304.8,304.8,44884,0,1,2,2,1,1,0,LOSS
3711,21,NA1_4171146214,57,66,123,204127,256500,309.4,309.4,79398,1,2,2,1,0,1,0,LOSS
3713,23,NA1_4171122781,41,60,83,83114,123864,278.2,278.2,59988,2,3,2,1,1,0,0,LOSS
3715,25,NA1_4170776621,50,45,126,140929,165564,238.2,238.2,80168,3,0,4,1,1,0,0,LOSS
3717,27,NA1_4170754427,45,42,99,98579,149606,243.2,243.2,59979,1,3,2,0,0,3,0,LOSS
3719,29,NA1_4170732921,23,32,63,61292,78227,276.8,276.8,43358,1,1,3,1,1,1,0,LOSS
3721,31,NA1_4170750411,45,50,97,115860,124436,209,209,60649,2,2,3,0,1,1,0,LOSS
3723,33,NA1_4167416155,55,55,106,151359,162871,212.2,212.2,78405,0,2,2,1,0,1,0,LOSS
3725,35,NA1_4167411410,26,50,65,63109,113585,279.2,279.2,47117,2,2,2,2,1,0,0,LOSS
3727,37,NA1_4167355984,56,56,141,152390,147094,284.6,284.6,73508,2,1,1,3,1,0,0,LOSS
3729,39,NA1_4167308859,67,54,187,242167,242358,196.4,196.4,96702,0,2,2,1,1,2,0,LOSS
3731,41,NA1_4167274023,41,55,86,122645,137552,228.6,228.6,62836,1,2,3,0,1,1,0,LOSS
3733,43,NA1_4167248542,42,52,104,110534,169685,252.8,252.8,64426,2,2,1,0,3,2,0,LOSS
3735,45,NA1_4167241281,48,49,89,155730,183326,394.2,394.2,78609,1,3,3,1,0,2,0,LOSS
3737,47,NA1_4167157456,24,48,64,68513,86836,170.2,170.2,48438,3,1,3,0,2,1,0,LOSS
3739,49,NA1_4167191577,47,65,99,138022,182498,234.4,234.4,73975,0,3,2,0,0,3,0,LOSS
3741,51,NA1_4166120900,52,58,132,156076,127047,286.4,286.4,72368,1,0,4,1,2,0,0,LOSS
3743,53,NA1_4166075468,32,46,74,107701,113571,186,186,57488,1,2,3,0,1,2,0,LOSS
3745,55,NA1_4166019357,50,79,88,130337,205754,293,293,78412,2,0,3,2,1,1,0,LOSS
3747,57,NA1_4165937485,57,80,101,188591,204811,229.4,229.4,96095,1,1,2,2,1,2,0,LOSS
3749,59,NA1_4165933941,34,49,77,93547,124429,278,278,59389,2,2,0,4,0,1,0,LOSS
3751,61,NA1_4165889957,57,60,130,175586,163742,300.4,300.4,70951,2,2,3,1,0,1,0,LOSS
3753,63,NA1_4165866181,37,67,72,96131,146568,253.6,253.6,59363,2,1,2,2,1,1,0,LOSS
3755,65,NA1_4165823236,43,60,71,85233,119943,324.6,324.6,61168,2,1,2,3,0,0,0,LOSS
3757,67,NA1_4165819878,37,45,73,95768,147711,279.2,279.2,65515,1,1,3,2,1,1,0,LOSS
3759,69,NA1_4162679878,36,53,73,107804,119193,275.4,275.4,66264,2,1,3,2,0,1,0,LOSS
3761,71,NA1_4162576957,47,71,89,102921,171827,328.4,328.4,70566,0,3,2,1,0,2,0,LOSS
3763,73,NA1_4162561602,36,62,61,96028,153137,219.8,219.8,56891,0,3,1,2,0,2,0,LOSS
3765,75,NA1_4162514809,41,64,75,139707,187637,202.8,202.8,82437,2,3,1,2,0,0,0,LOSS
3767,77,NA1_4162436804,34,46,79,107738,94661,277.4,277.4,60344,1,1,3,1,3,0,0,LOSS
3769,79,NA1_4162394921,41,47,88,94508,141750,263.6,263.6,59936,3,2,3,0,1,1,0,LOSS
3771,81,NA1_4162381194,26,49,64,59089,97652,256,256,48214,1,2,2,1,1,2,0,LOSS
3773,83,NA1_4162332834,45,49,115,138269,175405,317.8,317.8,67870,1,1,2,1,1,2,0,LOSS
3775,85,NA1_4162247623,40,41,94,83036,94485,269,269,54228,1,0,5,0,3,1,0,LOSS
3777,87,NA1_4162215336,32,38,97,64496,78207,219.8,219.8,46195,2,0,3,2,2,0,0,LOSS
3779,89,NA1_4162220896,22,28,38,51777,59809,258.6,258.6,45018,2,3,2,1,0,1,0,LOSS
3781,91,NA1_4162105773,54,50,128,130931,123933,422.6,422.6,74905,0,1,2,1,2,0,0,LOSS
3783,93,NA1_4161232598,43,52,72,112219,102933,258,258,65464,2,1,2,1,1,1,0,LOSS
3785,95,NA1_4161177593,40,42,114,100464,130836,288.4,288.4,61758,1,1,4,1,1,1,0,LOSS
3787,97,NA1_4161144233,47,51,112,107158,159702,262.6,262.6,63135,0,2,4,1,1,1,0,LOSS
3789,99,NA1_4161087355,60,73,121,162557,206201,294.8,294.8,77488,3,2,1,1,1,1,0,LOSS
3791,101,NA1_4161049240,28,52,49,75497,136283,236,236,56279,1,2,1,2,0,3,0,LOSS
3793,103,NA1_4161027253,18,33,41,47761,78184,253,253,41997,1,3,2,2,1,1,0,LOSS
3795,105,NA1_4161012116,42,50,109,109033,130820,181,181,61085,2,2,3,2,0,0,0,LOSS
3797,107,NA1_4160965869,42,50,121,112372,128089,323.4,323.4,62190,1,0,3,1,3,1,0,LOSS
3799,109,NA1_4160946793,46,61,92,122410,161332,145.2,145.2,64577,3,2,2,1,1,1,0,LOSS
3801,111,NA1_4160943144,21,40,30,43246,92648,268,268,43478,2,2,1,2,0,1,0,LOSS
3803,113,NA1_4160859411,48,46,76,124289,133807,156.8,156.8,67439,1,2,2,2,1,1,0,LOSS
3805,115,NA1_4150606557,37,49,90,97264,127219,230,230,58744,1,2,1,1,0,3,0,LOSS
3807,117,NA1_4150548267,74,94,156,230292,280861,234.2,234.2,125583,1,0,3,1,3,0,0,LOSS
3809,119,NA1_4150458919,39,32,117,80478,68414,260.2,260.2,50078,2,2,3,1,2,0,0,LOSS
3811,121,NA1_4150454044,40,56,110,106040,160709,255.2,255.2,62618,0,1,3,0,2,2,0,LOSS
3813,123,NA1_4150460470,27,28,62,56756,57156,307.6,307.6,45934,1,1,2,2,1,1,0,LOSS
3815,125,NA1_4150367046,47,55,122,184643,182674,248.2,248.2,85404,0,2,2,3,1,1,0,LOSS
3817,127,NA1_4150363509,33,48,100,93202,105000,250.8,250.8,53559,1,3,1,2,3,0,0,LOSS
3819,129,NA1_4150309636,45,41,76,92653,107624,238.2,238.2,68051,2,1,3,2,0,0,0,LOSS
3821,131,NA1_4150334939,33,42,67,65642,99333,341,341,52243,1,2,3,1,0,1,0,LOSS
3823,133,NA1_4148314855,60,80,132,158273,301825,333.8,333.8,87907,2,2,0,2,2,2,0,LOSS
3825,135,NA1_4148267771,64,69,144,248044,181375,291.8,291.8,92037,2,1,2,2,0,0,0,LOSS
3827,137,NA1_4148273159,49,45,111,119806,127258,182.6,182.6,69279,2,2,2,1,1,1,0,LOSS
3829,139,NA1_4148208945,39,47,82,98826,115151,250.8,250.8,64076,1,1,2,1,2,1,0,LOSS
3831,141,NA1_4148186282,26,42,61,47608,66526,421,421,42789,3,1,2,1,1,0,0,LOSS
3833,143,NA1_4148200442,36,56,85,111193,143240,256,256,56536,2,3,3,1,0,1,0,LOSS
3835,145,NA1_4148106114,73,67,153,198975,237922,173.4,173.4,91257,2,1,5,1,1,0,0,LOSS
3837,147,NA1_4148111047,53,44,115,119720,128781,384.2,384.2,69729,1,2,2,1,1,1,0,LOSS
3839,149,NA1_4148083953,16,31,34,41134,60406,342,342,38053,1,1,2,2,0,1,0,LOSS
3841,151,NA1_4144763437,63,90,151,261515,274010,187,187,117029,1,1,2,2,1,0,0,LOSS
3843,153,NA1_4144748290,37,50,70,72069,94422,240.6,240.6,47197,1,2,2,1,0,1,0,LOSS
3845,155,NA1_4144694481,50,58,81,102784,160172,210.4,210.4,70799,2,1,0,3,0,1,0,LOSS
3847,157,NA1_4144677193,62,50,125,172089,209261,240.6,240.6,95598,1,1,3,2,0,2,0,LOSS
3849,159,NA1_4144670790,60,72,103,226483,188099,357.8,357.8,95971,2,1,3,2,1,0,0,LOSS
3851,161,NA1_4144585408,65,62,138,178776,220657,301.2,301.2,84438,1,0,4,0,2,1,0,LOSS
3853,163,NA1_4144569481,72,72,152,189803,193738,249.2,249.2,88136,2,1,3,2,2,0,0,LOSS
3855,165,NA1_4144546982,29,46,67,95833,116048,343.4,343.4,48793,2,2,2,1,0,2,0,LOSS
3857,167,NA1_4144513150,76,78,163,253932,292098,276.4,276.4,91873,0,1,2,1,4,2,0,LOSS
3859,169,NA1_4144498473,36,40,80,97482,101260,431.2,431.2,64351,2,1,3,2,0,0,0,LOSS
3861,171,NA1_4144456028,34,55,73,109307,130755,330,330,63597,1,2,3,1,1,0,0,LOSS
3863,173,NA1_4144490782,53,54,107,178112,144466,208.4,208.4,76542,0,1,4,1,3,1,0,LOSS
3865,175,NA1_4144417939,37,40,85,84046,94303,257.4,257.4,53081,2,3,1,2,0,0,0,LOSS
3867,177,NA1_4141196996,70,71,169,207610,224222,186.6,186.6,93821,0,1,3,1,1,1,0,LOSS
3869,179,NA1_4140111264,60,73,132,196403,199070,200.8,200.8,99394,1,1,3,4,0,1,0,LOSS
3871,181,NA1_4140105165,47,55,120,133924,166947,273.8,273.8,72099,1,2,2,0,1,2,0,LOSS
3873,183,NA1_4140071931,25,32,56,67062,77866,392,392,50741,3,3,0,1,0,0,0,LOSS
3875,185,NA1_4139997739,22,40,55,103102,95280,284,284,53951,1,2,3,0,0,2,0,LOSS
3877,187,NA1_4140001063,42,54,93,143431,140570,324,324,69480,1,1,2,2,0,1,0,LOSS
3879,189,NA1_4139965034,41,59,74,119234,159624,336.4,336.4,68509,1,4,1,0,1,2,0,LOSS
3881,191,NA1_4139919616,19,36,56,44172,82300,260.8,260.8,39452,1,2,2,1,1,2,0,LOSS
3883,1,NA1_4171580079,35,47,77,84050,97724,231.6,231.6,50922,3,3,1,0,1,1,0,LOSS
3885,3,NA1_4171266072,44,51,89,129426,146878,228,228,68033,2,2,1,2,1,1,0,LOSS
3887,5,NA1_4171281367,37,58,96,103764,139717,269.6,269.6,61555,0,2,2,2,1,1,0,LOSS
3889,7,NA1_4171216237,39,46,99,102868,125846,245,245,57751,1,4,1,1,1,2,0,LOSS
3891,9,NA1_4158346184,49,56,111,127150,129107,256.2,256.2,62561,2,2,2,1,1,1,0,LOSS
3893,11,NA1_4158342255,45,59,113,130311,159517,300.8,300.8,63047,0,1,4,1,2,1,0,LOSS
3895,13,NA1_4158278045,42,60,91,90292,163795,184.4,184.4,59005,1,4,1,0,1,3,0,LOSS
3897,15,NA1_4141169403,17,30,34,42829,62163,242.8,242.8,40507,2,2,3,1,1,1,0,LOSS
3899,17,NA1_4138801166,36,47,59,74034,90835,294.4,294.4,52270,2,1,3,2,1,0,0,LOSS
3901,19,NA1_4128554316,29,43,43,73387,94541,254.8,254.8,55314,1,2,3,1,1,0,0,LOSS
3903,21,NA1_4127996574,44,52,103,106882,144696,242,242,68300,0,1,3,1,3,1,0,LOSS
3905,23,NA1_4127992374,38,51,76,93258,93639,253.8,253.8,56620,2,0,3,2,0,0,0,LOSS
