,Unnamed: 0,matchID,total kills,total deaths,total assists,Damage Dealt,Damage Taken,Summoner Avg Level,average levels,Total Gold Earned,#Assassins,#Fighters,#Mages,#Marksman,#Supports,#Tanks,WIN/LOSS?,win/loss cat
3264,54,NA1_4164465344,49,33,124,104529,91740,214.2,214.2,57986,3,3,2,1,0,0,1,WIN
3266,56,NA1_4164439375,40,20,100,78658,78579,326.6,326.6,56339,0,2,2,1,1,1,1,WIN
3268,58,NA1_4164434578,55,50,98,121966,145120,231.8,231.8,81222,2,0,2,2,1,1,1,WIN
3270,60,NA1_4164413143,52,37,122,115028,112871,345.6,345.6,65205,1,1,1,3,1,0,1,WIN
3272,62,NA1_4164382539,38,14,102,56451,59198,239.6,239.6,52332,0,1,2,1,1,2,1,WIN
3274,64,NA1_4164052164,41,31,106,106200,102764,264.8,264.8,62441,1,1,2,1,3,1,1,WIN
3276,66,NA1_4163592451,45,38,111,112584,130966,352.8,352.8,70463,2,2,0,2,0,1,1,WIN
3278,68,NA1_4163538424,38,33,96,76855,76250,344,344,55236,2,1,3,0,1,0,1,WIN
3280,70,NA1_4163533082,50,50,130,171728,146206,334,334,75230,1,1,1,2,1,1,1,WIN
3282,72,NA1_4163519933,28,22,60,69659,73989,352.8,352.8,49535,1,1,1,1,2,1,1,WIN
3284,74,NA1_4163473873,57,55,147,147333,153521,352.6,352.6,79383,1,0,3,3,1,0,1,WIN
3286,76,NA1_4163237526,37,40,75,125609,111677,275.4,275.4,65596,3,1,3,2,1,0,1,WIN
3288,78,NA1_4163213739,48,48,128,172659,198114,322.2,322.2,86431,0,1,3,1,2,0,1,WIN
3290,80,NA1_4163205791,58,35,96,111228,107628,397.8,397.8,71677,0,1,3,1,1,0,1,WIN
3292,82,NA1_4162392720,50,54,142,154340,228384,212,212,81299,0,2,1,1,1,3,1,WIN
3294,84,NA1_4162318027,42,25,98,100737,86152,262.8,262.8,61628,1,2,2,1,1,1,1,WIN
3296,86,NA1_4162322890,27,16,79,47709,44857,324.6,324.6,44861,1,2,1,2,1,1,1,WIN
3298,88,NA1_4162208776,71,52,164,196394,153814,284,284,84743,1,1,3,1,2,0,1,WIN
3300,90,NA1_4162222979,35,29,104,72584,69929,298.8,298.8,53111,1,1,2,2,3,0,1,WIN
3302,92,NA1_4162136734,61,64,128,207865,226788,300.6,300.6,87102,2,2,1,2,1,1,1,WIN
3304,94,NA1_4162095861,33,21,102,69413,44802,294,294,46346,1,0,4,1,2,1,1,WIN
3306,96,NA1_4161842739,42,19,108,79182,69951,284.8,284.8,54351,3,2,2,1,1,0,1,WIN
3308,98,NA1_4161767858,56,68,148,163088,240750,218.4,218.4,93239,0,2,4,1,1,1,1,WIN
3310,100,NA1_4158636141,36,49,72,116007,134144,450.4,450.4,63859,1,2,2,1,0,2,1,WIN
3312,102,NA1_4158650197,43,42,106,122977,142786,323.6,323.6,69436,1,3,1,2,1,1,1,WIN
3314,104,NA1_4158595080,49,32,139,118525,121050,330.6,330.6,62709,1,2,3,0,1,2,1,WIN
3316,106,NA1_4158570095,52,45,131,166616,131137,293,293,78474,2,2,1,2,2,0,1,WIN
3318,108,NA1_4157595055,51,43,136,122425,110584,192,192,67211,3,0,2,1,1,1,1,WIN
3320,110,NA1_4157518561,72,62,159,173699,191672,206.4,206.4,92158,1,2,1,2,2,1,1,WIN
3322,112,NA1_4157514191,48,35,136,115080,103520,350.6,350.6,64106,1,2,2,1,2,1,1,WIN
3324,114,NA1_4157447518,57,51,167,195537,253118,398.6,398.6,95802,0,3,1,0,4,2,1,WIN
3326,116,NA1_4156204995,57,36,138,109603,122401,350.4,350.4,69920,2,2,2,0,2,1,1,WIN
3328,118,NA1_4156159454,44,47,109,136525,175818,357.2,357.2,74179,2,3,1,1,1,1,1,WIN
3330,120,NA1_4156154513,68,51,150,162956,123762,208.8,208.8,79250,3,1,1,1,2,0,1,WIN
3332,122,NA1_4153788948,52,37,116,137753,185486,351.2,351.2,76394,1,1,2,1,3,1,1,WIN
3334,124,NA1_4153783038,71,45,198,197114,160034,318.8,318.8,88230,0,1,2,2,3,1,1,WIN
3336,126,NA1_4153769910,43,26,94,76019,66714,417.4,417.4,52478,2,1,3,2,0,1,1,WIN
3338,128,NA1_4153716333,42,32,116,65657,71053,352.6,352.6,53136,2,2,1,1,2,1,1,WIN
3340,130,NA1_4153722796,38,22,112,69002,54395,358.6,358.6,46955,1,3,2,1,1,1,1,WIN
3342,132,NA1_4153677449,42,38,91,125002,120222,346.2,346.2,67071,1,3,2,2,0,1,1,WIN
3344,134,NA1_4153653811,36,25,80,105630,119420,147,147,66006,1,2,1,2,1,1,1,WIN
3346,136,NA1_4153629198,33,24,90,56908,50826,255.2,255.2,48346,1,0,3,1,2,0,1,WIN
3348,138,NA1_4151595042,68,63,178,275888,225570,264,264,118288,3,0,1,0,3,1,1,WIN
3350,140,NA1_4151581107,58,52,169,143973,226712,285,285,82975,2,3,0,2,0,2,1,WIN
3352,142,NA1_4151506273,41,25,87,93961,73032,208.4,208.4,55464,1,3,3,1,1,1,1,WIN
3354,144,NA1_4151473974,70,46,178,178334,136041,259.2,259.2,83998,1,3,1,1,1,2,1,WIN
3356,146,NA1_4151480645,47,34,108,93711,79197,291.8,291.8,48654,1,2,1,2,1,2,1,WIN
3358,148,NA1_4147075713,50,39,91,170331,147475,308.4,308.4,75768,2,0,3,0,3,1,1,WIN
3360,150,NA1_4147049051,45,45,115,149214,126719,304.4,304.4,67760,2,3,3,0,1,1,1,WIN
3362,152,NA1_4147033913,46,29,127,120819,98936,293,293,71471,0,0,4,1,2,0,1,WIN
3364,154,NA1_4145827007,64,54,143,187093,142958,252.2,252.2,79527,0,0,4,1,1,0,1,WIN
3366,156,NA1_4145811520,55,56,122,171678,170823,397.2,397.2,80776,2,2,2,1,2,1,1,WIN
3368,158,NA1_4145766081,35,37,78,119138,119000,339.8,339.8,67781,0,3,2,1,1,2,1,WIN
3370,160,NA1_4145761758,40,32,116,93541,105893,212.8,212.8,61499,2,1,2,1,0,1,1,WIN
3372,162,NA1_4143656612,47,28,95,106098,101633,377.8,377.8,65902,2,1,3,0,3,0,1,WIN
3374,164,NA1_4143613265,47,36,110,102775,126723,377.8,377.8,67573,0,4,0,1,0,3,1,WIN
3376,166,NA1_4143576650,46,38,117,135359,140846,272.2,272.2,78590,0,1,1,3,2,1,1,WIN
3378,168,NA1_4143582243,52,45,100,129219,127210,237.6,237.6,71399,3,3,1,0,1,0,1,WIN
3380,170,NA1_4143198198,43,32,102,133800,104170,274.6,274.6,72573,2,0,2,3,0,0,1,WIN
3382,172,NA1_4141296152,49,44,136,150243,176681,376.6,376.6,80434,0,1,3,1,1,2,1,WIN
3384,174,NA1_4141299741,65,64,127,201211,235103,370.2,370.2,87591,3,2,0,2,0,1,1,WIN
3386,176,NA1_4141234664,35,44,78,74867,109429,268.2,268.2,60884,3,1,2,2,0,1,1,WIN
3388,178,NA1_4141280073,36,26,111,76188,81458,261.8,261.8,57933,2,3,1,1,2,1,1,WIN
3390,180,NA1_4139957515,47,43,127,190959,163527,272.6,272.6,75783,2,1,3,1,1,0,1,WIN
3392,182,NA1_4139941502,56,47,107,131239,217432,266.6,266.6,84137,1,3,1,1,1,2,1,WIN
3394,184,NA1_4139926224,51,42,119,131139,153949,275.4,275.4,67567,0,2,2,1,0,3,1,WIN
3396,186,NA1_4139881807,52,43,109,142315,135974,196,196,68081,0,3,0,1,1,4,1,WIN
3398,188,NA1_4138940950,38,22,96,87304,69276,272.4,272.4,58608,0,1,2,2,1,1,1,WIN
3400,190,NA1_4138906175,46,24,119,81539,99426,272.4,272.4,63243,1,1,3,1,1,1,1,WIN
3402,192,NA1_4138902450,33,22,80,78826,53198,170.4,170.4,49699,1,2,3,1,1,0,1,WIN
3404,194,NA1_4138829047,42,33,110,85269,79059,272.2,272.2,56625,2,1,2,2,0,1,1,WIN
3406,196,NA1_4138843809,31,27,85,78479,76236,197.6,197.6,61386,1,1,1,3,2,0,1,WIN
3408,0,NA1_4171006479,50,44,127,100897,104177,232.2,232.2,57982,0,3,3,0,1,2,1,WIN
3410,2,NA1_4171013005,47,52,108,111807,105250,262,262,66351,0,1,4,2,1,1,1,WIN
3412,4,NA1_4170899151,58,52,133,150106,122478,321.8,321.8,71236,1,1,4,1,2,0,1,WIN
3414,6,NA1_4170070813,79,78,162,266878,375807,261,261,104756,0,2,0,1,2,4,1,WIN
3416,8,NA1_4170006520,42,29,106,71072,87807,144.2,144.2,58874,0,0,3,1,0,2,1,WIN
3418,10,NA1_4170040011,56,44,125,93230,118563,270.8,270.8,62148,2,2,4,0,0,1,1,WIN
3420,12,NA1_4169808700,54,46,140,127885,148121,260.4,260.4,68193,0,2,2,1,1,3,1,WIN
3422,14,NA1_4169596819,87,83,149,262234,295600,301,301,107931,2,2,2,2,0,1,1,WIN
3424,16,NA1_4120565158,87,55,205,248613,192103,211,211,91438,1,1,4,3,0,1,1,WIN
3426,18,NA1_4120553491,34,31,81,74914,113290,237.4,237.4,55739,0,3,1,1,2,3,1,WIN
3428,20,NA1_4117948880,57,53,130,135047,137213,250.8,250.8,69930,2,2,1,1,0,2,1,WIN
3430,22,NA1_4117954472,45,34,110,90059,104334,372.4,372.4,63802,0,3,3,1,0,3,1,WIN
3432,24,NA1_4117951909,44,42,90,118878,119291,300.8,300.8,72250,1,2,3,1,1,2,1,WIN
3434,26,NA1_4117959955,44,31,94,82573,102546,265.4,265.4,58276,1,3,1,1,0,2,1,WIN
3436,28,NA1_4117878537,54,41,158,134307,131368,181.8,181.8,74121,0,1,1,4,1,1,1,WIN
3438,30,NA1_4116851588,46,32,107,113576,127841,252.2,252.2,75524,0,1,2,3,1,0,1,WIN
3440,32,NA1_4116181981,54,49,122,154680,139860,297.4,297.4,72054,1,2,4,0,2,0,1,WIN
3442,34,NA1_4114799117,23,13,54,50770,41069,246.8,246.8,43076,2,1,2,2,1,0,1,WIN
3444,36,NA1_4067957999,33,19,60,71593,64988,197.4,197.4,64040,2,2,3,0,2,0,1,WIN
3446,38,NA1_4067001232,53,44,95,169334,187976,364.2,364.2,88884,0,0,1,3,2,1,1,WIN
3448,40,NA1_4066958881,24,14,66,51212,45161,173.4,173.4,44916,1,2,1,2,1,1,1,WIN
3450,42,NA1_4065632290,42,40,123,94722,119445,269.4,269.4,62217,2,0,2,3,3,0,1,WIN
3452,44,NA1_4065587147,79,85,119,238416,227188,253.6,253.6,116443,2,2,0,3,1,0,1,WIN
3454,46,NA1_4064529227,51,39,129,119045,113638,256.2,256.2,57954,1,2,3,1,1,1,1,WIN
3456,48,NA1_4062983340,32,17,70,71043,51954,299.4,299.4,52045,1,2,2,1,0,2,1,WIN
3458,50,NA1_4053247836,51,32,115,127640,114016,304.2,304.2,61536,2,2,2,1,0,1,1,WIN
3460,52,NA1_4052258476,55,42,157,175478,163651,166,166,77233,3,1,1,0,1,1,1,WIN
3462,54,NA1_4051252860,48,26,92,78235,71276,385.6,385.6,53547,1,2,2,2,1,1,1,WIN
3464,56,NA1_4041940204,79,68,184,200133,206454,105.4,105.4,94459,1,1,2,2,1,1,1,WIN
3466,58,NA1_4041839135,46,37,115,110601,131199,315,315,66929,0,1,3,2,2,2,1,WIN
3468,60,NA1_4041866552,47,25,113,80248,84600,179.2,179.2,55650,1,1,2,2,1,2,1,WIN
3470,62,NA1_4041864193,54,38,121,106256,104359,244.8,244.8,64479,1,1,2,2,1,0,1,WIN
3472,64,NA1_4041831968,50,52,96,146975,119737,291.8,291.8,75047,1,0,2,2,2,0,1,WIN
3474,66,NA1_4041788397,57,32,155,131411,84881,246.6,246.6,68557,1,0,2,1,4,1,1,WIN
3476,68,NA1_4041775788,54,46,117,165229,102868,227.6,227.6,71906,1,0,3,2,1,0,1,WIN
3478,70,NA1_4041712974,47,30,129,114711,115111,185.4,185.4,60930,0,1,3,2,1,1,1,WIN
3480,72,NA1_4041354961,40,35,102,92409,90194,158.6,158.6,64507,3,2,3,0,1,0,1,WIN
3482,74,NA1_4022364204,40,16,120,109572,63132,256.6,256.6,60715,1,0,2,3,2,0,1,WIN
3484,76,NA1_4022373186,72,55,161,161928,154745,192.6,192.6,77623,4,2,2,0,1,0,1,WIN
3486,78,NA1_4022361573,64,69,113,193056,244907,254.4,254.4,98422,1,1,2,3,0,1,1,WIN
3488,80,NA1_4020130048,48,40,111,101319,113258,281.8,281.8,65112,1,3,2,1,1,0,1,WIN
3490,82,NA1_4020088257,47,36,120,105677,118307,328.6,328.6,61023,0,4,1,0,0,4,1,WIN
3492,0,NA1_4171613408,36,40,79,74874,77800,329.2,329.2,54871,2,1,3,0,0,0,1,WIN
3494,2,NA1_4171557713,50,61,106,135080,166431,269.8,269.8,71359,1,3,2,1,1,1,1,WIN
3496,4,NA1_4171592304,50,49,140,113304,128274,227,227,65662,0,3,1,1,2,2,1,WIN
3498,6,NA1_4171505864,64,62,121,172722,196112,432.8,432.8,88862,4,1,3,1,0,1,1,WIN
3500,8,NA1_4171306354,76,59,186,240806,175276,286.4,286.4,100518,1,1,2,1,3,0,1,WIN
3502,10,NA1_4171268724,75,83,148,274464,283034,262.6,262.6,100351,4,3,2,0,0,0,1,WIN
3504,12,NA1_4171256077,24,16,60,43439,34265,233.6,233.6,32376,2,1,3,1,1,1,1,WIN
3506,14,NA1_4171270096,56,57,98,176003,141341,338,338,77227,0,1,3,1,2,1,1,WIN
3508,16,NA1_4171194425,47,36,115,120151,104455,281.6,281.6,62061,2,2,3,1,1,0,1,WIN
3510,18,NA1_4171201300,44,21,97,76587,73381,192.2,192.2,56603,2,1,2,0,3,1,1,WIN
3512,20,NA1_4171146214,66,57,156,245060,218196,234,234,86661,0,1,2,2,1,2,1,WIN
3514,22,NA1_4171122781,60,41,131,116359,87533,325.8,325.8,65482,0,0,0,5,1,0,1,WIN
3516,24,NA1_4170776621,45,50,108,160401,150083,312.2,312.2,81857,1,2,3,0,1,1,1,WIN
3518,26,NA1_4170754427,42,45,107,138693,108983,196.4,196.4,62553,2,2,1,2,1,1,1,WIN
3520,28,NA1_4170732921,32,23,87,72445,64971,276.6,276.6,47980,1,1,3,1,1,1,1,WIN
3522,30,NA1_4170750411,50,45,103,116971,125193,188,188,66288,0,1,1,3,1,2,1,WIN
3524,32,NA1_4169333460,61,61,134,180818,194551,373.2,373.2,86685,1,1,4,2,2,0,1,WIN
3526,34,NA1_4169283191,52,59,118,114383,133785,185,185,68737,1,2,0,3,0,2,1,WIN
3528,36,NA1_4169269568,50,51,102,124003,145186,257.2,257.2,75827,2,2,2,2,1,0,1,WIN
3530,38,NA1_4167416155,55,55,124,153791,165651,189.2,189.2,85378,2,2,2,0,2,1,1,WIN
3532,40,NA1_4167411410,50,26,140,108487,86143,300.8,300.8,57420,1,1,1,2,2,1,1,WIN
3534,42,NA1_4167355984,56,56,110,137388,160805,298.4,298.4,75100,2,2,2,1,1,0,1,WIN
3536,44,NA1_4167308859,54,67,139,228488,268308,271.8,271.8,95324,1,2,2,0,2,3,1,WIN
3538,46,NA1_4167274023,55,42,124,130634,135483,238.4,238.4,69633,1,2,3,0,0,3,1,WIN
3540,48,NA1_4167248542,52,42,129,149327,118544,337.8,337.8,66944,2,2,2,1,2,1,1,WIN
3542,50,NA1_4167241281,49,48,131,170847,168474,227.8,227.8,81163,1,0,3,1,2,1,1,WIN
3544,52,NA1_4167157456,46,24,118,79927,75784,235.8,235.8,55720,1,2,1,3,1,1,1,WIN
3546,54,NA1_4167191577,65,47,166,173106,145570,245.6,245.6,80095,1,1,1,3,1,1,1,WIN
3548,56,NA1_4166120900,58,52,112,119375,166934,270.4,270.4,74218,1,2,2,2,1,2,1,WIN
3550,58,NA1_4166075468,46,32,113,105285,128239,221.4,221.4,64652,1,4,1,0,1,3,1,WIN
3552,60,NA1_4166019357,79,50,143,195153,142100,298.4,298.4,85764,2,1,2,1,0,1,1,WIN
3554,62,NA1_4165937485,80,57,134,195819,208972,220.8,220.8,103117,1,1,3,1,2,1,1,WIN
3556,64,NA1_4165933941,48,34,83,117515,103564,311.4,311.4,63234,1,3,1,2,0,1,1,WIN
3558,66,NA1_4165889957,60,57,143,153139,189546,253.2,253.2,73037,0,2,2,1,1,2,1,WIN
3560,68,NA1_4165866181,67,37,129,138111,105496,316,316,67727,1,1,3,1,1,1,1,WIN
3562,70,NA1_4165823236,60,44,83,113392,92948,307.6,307.6,65127,1,1,3,0,1,0,1,WIN
3564,72,NA1_4165819878,45,37,113,137635,106770,330.6,330.6,69821,2,0,3,1,3,0,1,WIN
3566,74,NA1_4162679878,53,36,121,108653,115682,216,216,74138,3,1,0,3,1,1,1,WIN
3568,76,NA1_4162576957,71,47,155,160993,106851,289,289,76340,1,0,3,1,2,0,1,WIN
3570,78,NA1_4162561602,61,36,125,145921,108583,198.2,198.2,67114,2,1,3,1,1,1,1,WIN
3572,80,NA1_4162514809,64,41,168,178182,151037,441,441,89505,1,1,3,1,2,1,1,WIN
3574,82,NA1_4162436804,46,36,122,88838,119907,214.6,214.6,64113,3,2,3,0,1,1,1,WIN
3576,84,NA1_4162394921,47,41,117,132874,100400,204.4,204.4,64205,1,0,4,2,1,0,1,WIN
3578,86,NA1_4162381194,49,26,112,92445,68443,234.2,234.2,54432,0,1,4,0,2,1,1,WIN
3580,88,NA1_4162332834,49,45,136,167162,153767,309.8,309.8,73615,1,2,2,1,2,1,1,WIN
3582,90,NA1_4162247623,40,41,70,89730,98406,255,255,57552,2,2,1,2,0,0,1,WIN
3584,92,NA1_4162215336,37,35,99,74069,77469,250,250,49991,3,2,1,1,1,1,1,WIN
3586,94,NA1_4162220896,28,22,69,57397,58892,263.2,263.2,51408,3,1,2,2,1,0,1,WIN
3588,96,NA1_4162105773,50,54,114,116037,138980,249,249,77774,2,1,1,3,2,0,1,WIN
3590,98,NA1_4161232598,52,43,95,96702,119317,354.8,354.8,66982,1,3,2,1,1,1,1,WIN
3592,100,NA1_4161177593,42,40,95,121907,113754,215.8,215.8,63510,0,2,1,4,0,0,1,WIN
3594,102,NA1_4161144233,51,47,139,149964,122043,319,319,66581,1,0,3,1,2,1,1,WIN
3596,104,NA1_4161087355,73,60,165,192160,176602,226.2,226.2,81534,2,3,2,1,0,1,1,WIN
3598,106,NA1_4161049240,52,28,125,129252,80877,248.6,248.6,66023,2,0,2,2,1,0,1,WIN
3600,108,NA1_4161027253,33,18,96,72777,57577,251.6,251.6,49073,2,2,2,0,2,1,1,WIN
3602,110,NA1_4161012116,50,42,105,122586,128944,246.6,246.6,65492,2,3,2,1,1,1,1,WIN
3604,112,NA1_4160965869,50,42,151,118264,128350,135.4,135.4,67726,2,0,1,1,2,2,1,WIN
3606,114,NA1_4160946793,61,46,126,151191,128849,223.8,223.8,71280,2,1,2,1,1,1,1,WIN
3608,116,NA1_4160943144,40,22,102,87250,53626,233.2,233.2,50293,2,1,3,2,1,0,1,WIN
3610,118,NA1_4160859411,46,49,91,128404,135228,244,244,68780,1,1,3,1,1,1,1,WIN
3612,120,NA1_4150606557,49,37,125,114315,105411,150.6,150.6,63914,0,0,4,3,0,1,1,WIN
3614,122,NA1_4150548267,93,75,175,271545,244359,283.2,283.2,128283,1,1,4,1,1,1,1,WIN
3616,124,NA1_4150458919,31,39,69,62622,93873,233.8,233.8,51622,1,3,1,1,0,2,1,WIN
3618,126,NA1_4150454044,55,40,120,149099,115109,202.2,202.2,68339,0,1,2,2,0,2,1,WIN
3620,128,NA1_4150460470,28,27,79,54301,66958,317.2,317.2,49660,2,2,2,1,1,1,1,WIN
3622,130,NA1_4150367046,55,47,136,169261,196685,285.2,285.2,83085,1,3,3,1,0,2,1,WIN
3624,132,NA1_4150363509,48,33,128,97552,98451,239.4,239.4,57873,2,3,1,1,2,0,1,WIN
3626,134,NA1_4150309636,41,45,70,102670,103803,262.8,262.8,68234,3,1,2,2,0,0,1,WIN
3628,136,NA1_4150334939,42,33,99,88906,72797,182,182,58183,1,1,0,4,2,1,1,WIN
3630,138,NA1_4150313294,45,30,121,71906,89116,241.6,241.6,55458,0,2,2,1,1,2,1,WIN
3632,140,NA1_4148314855,80,60,209,275283,169413,257.8,257.8,94138,0,2,1,2,1,2,1,WIN
3634,142,NA1_4148267771,69,64,134,171198,260027,213.8,213.8,99086,0,2,2,0,1,3,1,WIN
3636,144,NA1_4148273159,45,49,125,115210,128711,213.4,213.4,67024,1,2,3,1,2,1,1,WIN
3638,146,NA1_4148208945,47,39,126,107694,108578,390.4,390.4,65363,0,4,2,0,2,2,1,WIN
3640,148,NA1_4148186282,42,26,81,63407,56345,264,264,47647,2,2,3,0,1,0,1,WIN
3642,150,NA1_4148200442,56,37,143,133630,120082,246,246,64320,0,2,3,2,0,2,1,WIN
3644,152,NA1_4148106114,67,73,122,230879,215338,320.8,320.8,92550,2,3,1,1,1,1,1,WIN
3646,154,NA1_4148111047,43,53,106,117501,124680,245.6,245.6,70454,2,2,2,2,0,1,1,WIN
3648,156,NA1_4148083953,30,17,61,55651,45829,198,198,44721,1,2,1,3,0,0,1,WIN
3650,158,NA1_4148080684,38,20,69,66773,48931,229,229,51737,2,2,2,0,0,2,1,WIN
3652,160,NA1_4144763437,90,63,202,264317,278191,258,258,122117,2,0,5,0,2,0,1,WIN
3654,162,NA1_4144748290,50,37,89,90985,89629,312.8,312.8,54448,2,2,2,1,2,0,1,WIN
3656,164,NA1_4144694481,58,52,108,149109,118407,289.4,289.4,78520,1,1,2,2,0,1,1,WIN
3658,166,NA1_4144677193,50,62,101,198500,179062,224.4,224.4,92431,2,1,3,1,1,0,1,WIN
3660,168,NA1_4144670790,72,60,127,178250,235375,175.2,175.2,101506,0,0,3,3,1,1,1,WIN
3662,170,NA1_4144585408,62,65,126,214582,196229,307.2,307.2,86501,1,1,3,2,0,1,1,WIN
3664,172,NA1_4144569481,72,72,162,179802,198474,219,219,83680,1,0,4,1,1,0,1,WIN
3666,174,NA1_4144546982,46,29,133,108273,105798,261,261,55516,0,1,3,1,2,2,1,WIN
3668,176,NA1_4144513150,78,76,157,273911,267695,326.2,326.2,93165,3,2,1,2,0,1,1,WIN
3670,178,NA1_4144498473,40,36,77,95301,106763,229,229,66705,1,2,2,1,1,2,1,WIN
3672,180,NA1_4144456028,55,34,139,122157,118425,233,233,69167,2,2,3,1,1,1,1,WIN
3674,182,NA1_4144490782,54,53,129,139161,189339,257.4,257.4,80865,1,1,1,3,0,1,1,WIN
3676,184,NA1_4144417939,40,37,101,87454,94350,316.2,316.2,57401,2,2,2,2,1,1,1,WIN
3678,186,NA1_4141196996,71,70,108,218742,223023,409.6,409.6,94557,2,1,2,2,1,0,1,WIN
3680,188,NA1_4140111264,70,60,205,185452,203888,141.8,141.8,106083,0,0,5,0,3,0,1,WIN
3682,190,NA1_4140105165,55,47,144,157527,143169,288.4,288.4,76019,1,1,1,2,2,1,1,WIN
3684,192,NA1_4140071931,32,25,84,72437,69861,247.6,247.6,57609,1,2,1,2,2,0,1,WIN
3686,194,NA1_4139997739,40,23,112,92079,122774,264.6,264.6,63047,1,2,1,1,3,2,1,WIN
3688,196,NA1_4140001063,54,42,111,134933,156159,250,250,75292,0,2,2,2,0,2,1,WIN
3690,0,NA1_4171613408,36,40,79,74874,77800,329.2,329.2,54871,2,1,3,0,0,0,1,WIN
3692,2,NA1_4171557713,50,61,106,135080,166431,269.8,269.8,71359,1,3,2,1,1,1,1,WIN
3694,4,NA1_4171592304,50,49,140,113304,128274,227,227,65662,0,3,1,1,2,2,1,WIN
3696,6,NA1_4171505864,64,62,121,172722,196112,432.8,432.8,88862,4,1,3,1,0,1,1,WIN
3698,8,NA1_4171306354,76,59,186,240806,175276,286.4,286.4,100518,1,1,2,1,3,0,1,WIN
3700,10,NA1_4171268724,75,83,148,274464,283034,262.6,262.6,100351,4,3,2,0,0,0,1,WIN
3702,12,NA1_4171256077,24,16,60,43439,34265,233.6,233.6,32376,2,1,3,1,1,1,1,WIN
3704,14,NA1_4171270096,56,57,98,176003,141341,338,338,77227,0,1,3,1,2,1,1,WIN
3706,16,NA1_4171194425,47,36,115,120151,104455,281.6,281.6,62061,2,2,3,1,1,0,1,WIN
3708,18,NA1_4171201300,44,21,97,76587,73381,192.2,192.2,56603,2,1,2,0,3,1,1,WIN
3710,20,NA1_4171146214,66,57,156,245060,218196,234,234,86661,0,1,2,2,1,2,1,WIN
3712,22,NA1_4171122781,60,41,131,116359,87533,325.8,325.8,65482,0,0,0,5,1,0,1,WIN
3714,24,NA1_4170776621,45,50,108,160401,150083,312.2,312.2,81857,1,2,3,0,1,1,1,WIN
3716,26,NA1_4170754427,42,45,107,138693,108983,196.4,196.4,62553,2,2,1,2,1,1,1,WIN
3718,28,NA1_4170732921,32,23,87,72445,64971,276.6,276.6,47980,1,1,3,1,1,1,1,WIN
3720,30,NA1_4170750411,50,45,103,116971,125193,188,188,66288,0,1,1,3,1,2,1,WIN
3722,32,NA1_4167416155,55,55,124,153791,165651,189.2,189.2,85378,2,2,2,0,2,1,1,WIN
3724,34,NA1_4167411410,50,26,140,108487,86143,300.8,300.8,57420,1,1,1,2,2,1,1,WIN
3726,36,NA1_4167355984,56,56,110,137388,160805,298.4,298.4,75100,2,2,2,1,1,0,1,WIN
3728,38,NA1_4167308859,54,67,139,228488,268308,271.8,271.8,95324,1,2,2,0,2,3,1,WIN
3730,40,NA1_4167274023,55,42,124,130634,135483,238.4,238.4,69633,1,2,3,0,0,3,1,WIN
3732,42,NA1_4167248542,52,42,129,149327,118544,337.8,337.8,66944,2,2,2,1,2,1,1,WIN
3734,44,NA1_4167241281,49,48,131,170847,168474,227.8,227.8,81163,1,0,3,1,2,1,1,WIN
3736,46,NA1_4167157456,46,24,118,79927,75784,235.8,235.8,55720,1,2,1,3,1,1,1,WIN
3738,48,NA1_4167191577,65,47,166,173106,145570,245.6,245.6,80095,1,1,1,3,1,1,1,WIN
3740,50,NA1_4166120900,58,52,112,119375,166934,270.4,270.4,74218,1,2,2,2,1,2,1,WIN
3742,52,NA1_4166075468,46,32,113,105285,128239,221.4,221.4,64652,1,4,1,0,1,3,1,WIN
3744,54,NA1_4166019357,79,50,143,195153,142100,298.4,298.4,85764,2,1,2,1,0,1,1,WIN
3746,56,NA1_4165937485,80,57,134,195819,208972,220.8,220.8,103117,1,1,3,1,2,1,1,WIN
3748,58,NA1_4165933941,48,34,83,117515,103564,311.4,311.4,63234,1,3,1,2,0,1,1,WIN
3750,60,NA1_4165889957,60,57,143,153139,189546,253.2,253.2,73037,0,2,2,1,1,2,1,WIN
3752,62,NA1_4165866181,67,37,129,138111,105496,316,316,67727,1,1,3,1,1,1,1,WIN
3754,64,NA1_4165823236,60,44,83,113392,92948,307.6,307.6,65127,1,1,3,0,1,0,1,WIN
3756,66,NA1_4165819878,45,37,113,137635,106770,330.6,330.6,69821,2,0,3,1,3,0,1,WIN
3758,68,NA1_4162679878,53,36,121,108653,115682,216,216,74138,3,1,0,3,1,1,1,WIN
3760,70,NA1_4162576957,71,47,155,160993,106851,289,289,76340,1,0,3,1,2,0,1,WIN
3762,72,NA1_4162561602,61,36,125,145921,108583,198.2,198.2,67114,2,1,3,1,1,1,1,WIN
3764,74,NA1_4162514809,64,41,168,178182,151037,441,441,89505,1,1,3,1,2,1,1,WIN
3766,76,NA1_4162436804,46,36,122,88838,119907,214.6,214.6,64113,3,2,3,0,1,1,1,WIN
3768,78,NA1_4162394921,47,41,117,132874,100400,204.4,204.4,64205,1,0,4,2,1,0,1,WIN
3770,80,NA1_4162381194,49,26,112,92445,68443,234.2,234.2,54432,0,1,4,0,2,1,1,WIN
3772,82,NA1_4162332834,49,45,136,167162,153767,309.8,309.8,73615,1,2,2,1,2,1,1,WIN
3774,84,NA1_4162247623,40,41,70,89730,98406,255,255,57552,2,2,1,2,0,0,1,WIN
