,matchID,total kills,total deaths,total assists,Damage Dealt,Damage Taken,Time CC'ed,Total Gold Earned,First Blood Turret,#Assassins,#Fighters,#Mages,#Marksman,#Supports,#Tanks,WIN/LOSS?
109,3633894905L,38,44,97,273036,110422,139,54694,1,1,2,2,1,1,1,LOSS
110,3633894905W,51,54,106,318797,135957,103,64121,0,1,4,2,0,0,2,WIN
111,3633894905L,54,51,147,290038,145464,148,63390,1,1,2,0,2,2,2,LOSS
112,3633894905W,39,24,110,246096,69301,155,55091,1,0,1,2,3,1,1,WIN
113,3633894905L,24,39,40,168760,106585,152,49721,0,1,1,3,0,2,3,LOSS
114,3633894905W,24,15,50,128513,34260,48,34450,1,1,1,3,2,0,1,WIN
115,3633894905L,14,24,22,88940,42370,52,32112,0,1,1,1,2,1,1,LOSS
116,3633894905W,40,23,93,190670,63502,57,49104,1,3,2,3,1,0,0,WIN
117,3633894905L,23,40,66,147933,79543,67,42548,0,2,2,2,1,1,1,LOSS
118,3633894905W,57,35,149,354822,104258,156,67197,0,2,1,2,1,1,0,WIN
119,3633894905L,35,57,84,299822,148290,76,61749,1,4,1,4,0,1,0,LOSS
120,3633894905W,49,26,135,189339,73135,167,49435,1,1,3,1,1,1,1,WIN
121,3633894905L,25,49,54,144326,85247,70,42206,0,1,2,1,2,1,2,LOSS
122,3633894905W,52,40,124,402321,134902,172,70135,1,0,2,2,2,1,2,WIN
123,3633894905L,40,52,82,321585,141067,149,67095,0,0,2,3,1,1,1,LOSS
124,3633894905W,46,34,105,279126,97329,136,59229,1,0,2,2,2,0,2,WIN
125,3633894905L,34,46,67,272795,110526,129,56229,0,1,3,1,1,2,1,LOSS
126,3633894905W,63,46,179,490059,190873,165,81767,1,2,2,3,0,2,1,WIN
127,3633894905L,46,64,101,491367,189539,125,76946,0,2,1,3,1,1,0,LOSS
128,3633894905W,58,44,140,476926,140442,172,75695,1,1,2,4,0,1,0,WIN
129,3633894905L,44,58,92,419443,156483,86,71042,0,1,1,1,3,1,1,LOSS
130,3633894905W,63,41,183,422256,141446,249,76966,1,1,1,4,2,2,0,WIN
131,3633894905L,41,63,83,458883,198431,143,71376,0,2,1,2,1,2,1,LOSS
132,3633894905W,39,23,103,248695,81203,129,54757,1,0,0,4,1,1,1,WIN
133,3633894905L,23,39,49,202981,104017,113,48280,0,0,2,3,1,1,2,LOSS
134,3633894905W,55,45,136,448906,152171,213,73306,0,1,3,2,0,2,1,WIN
135,3633894905L,44,55,115,377347,171156,162,71878,0,0,3,1,1,3,1,LOSS
136,3633894905W,37,30,114,264057,111093,157,56085,0,0,1,2,3,2,0,WIN
137,3633894905L,30,37,68,259801,102169,154,52608,1,0,2,3,0,0,2,LOSS
138,3633894905W,68,57,181,777724,224991,194,97409,0,1,1,3,2,1,0,WIN
139,3633894905L,57,68,92,651620,238489,94,93481,1,3,2,1,1,0,2,LOSS
140,3633894905W,35,23,92,161575,62625,105,45363,1,1,2,2,1,2,1,WIN
141,3633894905L,23,35,51,150197,73030,186,40260,0,3,3,2,1,0,1,LOSS
142,3633894905W,62,44,147,409536,122141,147,69093,0,0,1,1,3,0,1,WIN
143,3633894905L,44,63,83,297998,145827,101,63271,1,2,2,1,1,1,1,LOSS
144,3633894905W,55,38,133,290311,107067,244,64647,1,1,1,2,1,2,1,WIN
145,3633894905L,37,55,63,315945,132551,121,58584,0,1,4,0,1,1,2,LOSS
146,3633894905W,48,33,97,317132,91452,122,65212,0,2,1,2,3,0,0,WIN
147,3633894905L,33,48,76,273902,133629,194,61162,1,2,3,1,2,1,0,LOSS
148,3633894905W,48,60,104,582694,206853,227,75204,0,1,4,1,0,0,2,WIN
149,3633894905L,60,48,157,404493,183455,260,71188,1,1,1,3,1,1,2,LOSS
150,3633894905W,38,26,95,226880,79044,155,52381,1,0,1,3,1,2,2,WIN
151,3633894905L,26,38,51,175133,90888,96,45283,0,0,2,0,3,0,2,LOSS
152,3633894905W,42,38,113,225761,100348,141,53980,1,2,4,1,1,1,1,WIN
153,3633894905L,38,42,103,230817,95477,137,51077,0,3,1,1,3,1,0,LOSS
154,3633894905W,54,53,144,334622,136241,116,64710,0,1,1,2,1,1,1,WIN
155,3633894905L,53,54,113,271602,139044,119,60806,1,2,3,2,0,2,0,LOSS
156,3633894905W,56,67,117,367890,178721,55,71351,0,1,2,1,2,0,1,WIN
157,3633894905L,67,56,145,401687,154140,147,71105,1,1,3,2,1,1,2,LOSS
158,3633894905W,75,58,181,524115,179543,181,81029,1,2,3,2,0,0,0,WIN
159,3633894905L,58,76,111,448812,208603,120,74393,0,2,1,2,1,1,1,LOSS
160,3633894905W,44,27,105,257296,81665,109,58062,0,2,2,0,2,0,2,WIN
161,3633894905L,27,44,63,216113,112766,109,52202,1,0,2,2,2,1,2,LOSS
162,3633894905W,57,40,144,353863,139914,169,68740,0,2,2,1,1,0,1,WIN
163,3633894905L,40,57,98,270394,155478,139,60602,1,2,3,1,1,0,2,LOSS
164,3633894905W,38,39,91,453741,158377,177,77744,0,0,0,4,2,2,0,WIN
165,3633894905L,39,38,92,513602,155432,120,78623,1,2,1,1,2,1,0,LOSS
166,3633894905W,59,59,117,327356,153835,107,67971,1,3,2,2,0,0,2,WIN
167,3633894905L,58,59,128,307164,128600,99,64366,0,2,2,2,3,0,0,LOSS
168,3633894905W,41,42,98,263518,101272,171,61205,0,2,1,2,1,1,1,WIN
169,3633894905L,42,41,93,323441,117634,73,60154,0,2,2,1,2,0,1,LOSS
0,3633488121W,59,55,124,418876,183986,85,80045,1,0,1,3,3,0,1,WIN
1,3633488121L,55,59,121,510750,174845,115,78523,0,2,1,2,2,1,0,LOSS
2,3633488121W,37,34,82,230436,98823,154,53757,1,2,3,2,0,1,1,WIN
3,3633488121L,34,37,79,245459,102525,63,50547,0,2,2,1,2,0,1,LOSS
4,3633488121W,54,23,138,253870,83195,160,58296,1,1,1,3,1,3,0,WIN
5,3633488121L,23,54,47,201458,121695,119,49249,0,2,1,1,1,0,2,LOSS
6,3633488121W,27,34,71,243064,98594,95,58450,0,2,2,3,1,0,0,WIN
7,3633488121L,34,27,64,284687,94451,91,55179,0,1,2,3,0,1,2,LOSS
8,3633488121W,59,43,164,412740,136458,197,74471,1,0,1,3,1,2,0,WIN
9,3633488121L,43,59,90,377159,163494,128,69232,0,3,2,0,2,0,1,LOSS
10,3633488121W,47,36,105,239909,83888,50,55165,1,3,1,3,0,1,0,WIN
11,3633488121L,35,47,66,200278,94407,76,50694,0,0,1,2,2,1,2,LOSS
12,3633488121W,63,43,136,347917,132633,182,64871,1,1,4,1,0,1,2,WIN
13,3633488121L,42,63,83,313546,131812,107,58871,0,3,2,2,1,0,0,LOSS
14,3633488121W,74,71,149,533406,183100,195,83605,0,0,2,2,2,1,1,WIN
15,3633488121L,71,74,140,490199,247021,311,81615,1,1,3,0,2,1,3,LOSS
16,3633488121W,62,73,152,723469,203568,289,97409,0,1,1,1,2,1,1,WIN
17,3633488121L,73,62,159,740488,265044,323,95699,1,2,1,4,0,2,1,LOSS
18,3633488121W,58,43,148,392366,140743,278,70575,1,0,2,3,2,1,2,WIN
19,3633488121L,42,58,88,378241,180356,215,66520,0,1,2,2,0,1,3,LOSS
20,3633488121W,70,41,172,355604,159385,231,73796,1,1,2,1,1,2,2,WIN
21,3633488121L,40,70,67,406325,176466,69,67302,0,1,2,0,2,1,2,LOSS
22,3633488121W,62,50,138,372813,153485,171,70006,1,0,1,2,2,3,1,WIN
23,3633488121L,50,62,107,384176,194960,106,67996,0,2,2,2,1,2,1,LOSS
24,3633488121W,60,60,146,428159,203731,180,76621,1,2,2,3,0,1,1,WIN
25,3633488121L,59,61,143,436893,179470,294,72954,0,2,1,4,1,0,1,LOSS
26,3633488121W,42,35,114,286758,85252,75,60009,0,1,1,3,2,1,1,WIN
27,3633488121L,34,42,85,238770,124309,159,56057,1,0,1,2,2,2,1,LOSS
28,3633488121W,46,40,100,233653,107882,206,58086,1,2,1,3,0,1,1,WIN
29,3633488121L,39,46,101,267486,99528,105,55866,0,2,0,3,1,3,0,LOSS
30,3633488121W,56,43,110,363370,128852,201,70965,1,1,2,3,0,0,2,WIN
31,3633488121L,42,57,82,350762,149551,124,67774,0,2,1,1,2,2,0,LOSS
32,3633488121W,59,56,138,568928,202462,144,86930,0,1,1,2,2,1,1,WIN
33,3633488121L,55,60,125,557917,191048,215,84233,1,1,1,2,2,2,1,LOSS
34,3633488121W,57,52,120,430492,172757,116,78339,1,1,2,3,0,2,1,WIN
35,3633488121L,52,58,105,546965,173523,143,75662,0,1,2,2,1,2,0,LOSS
36,3633488121W,70,57,150,549761,193213,290,86458,0,0,2,1,2,1,2,WIN
37,3633488121L,57,70,123,513892,194493,224,83171,1,1,2,2,1,3,1,LOSS
38,3633488121W,40,40,83,256732,89529,65,59002,0,2,1,3,0,2,0,WIN
39,3633488121L,39,40,48,280836,96729,76,55921,0,2,2,1,1,0,2,LOSS
40,3633488121W,44,36,104,351525,126519,99,64202,1,0,2,2,3,0,1,WIN
41,3633488121L,36,44,68,363022,110731,159,59625,0,2,2,2,0,1,1,LOSS
42,3633488121W,45,36,102,287148,122962,98,61296,0,1,3,1,1,2,1,WIN
43,3633488121L,36,45,102,300607,114115,87,57488,0,1,3,1,1,1,1,LOSS
44,3633488121W,69,49,152,613675,191370,182,94032,0,1,0,2,2,3,0,WIN
45,3633488121L,49,69,101,608745,189693,226,87993,0,1,0,3,3,1,0,LOSS
46,3633488121W,45,44,100,288657,119064,101,64030,1,2,2,2,0,1,1,WIN
47,3633488121L,44,45,101,354254,106747,124,60332,0,1,0,4,1,2,0,LOSS
48,3633488121W,35,36,82,245409,119985,201,62194,0,0,1,2,1,4,2,WIN
49,3633488121L,36,35,88,290983,81969,144,59191,1,1,0,4,1,1,0,LOSS
50,3633488121W,46,27,140,218177,94477,80,51655,1,1,2,2,1,1,2,WIN
51,3633488121L,27,46,69,187668,106887,224,44847,0,1,2,3,0,2,2,LOSS
52,3633488121W,59,41,117,394108,123347,164,70426,1,0,0,2,3,0,1,WIN
53,3633488121L,41,59,109,378911,157235,185,66389,0,2,2,3,0,1,1,LOSS
54,3633488121W,61,56,154,557813,188987,209,81335,0,2,2,3,2,0,0,WIN
55,3633488121L,56,61,108,407878,230786,344,75841,0,1,1,3,1,0,2,LOSS
56,3633488121W,53,47,127,352034,115272,110,69607,1,2,1,3,2,0,0,WIN
57,3633488121L,47,53,95,372369,161179,87,65576,0,2,2,1,1,1,1,LOSS
58,3633488121W,45,28,100,260874,105188,66,58490,1,1,3,2,1,1,1,WIN
59,3633488121L,28,45,49,256417,118848,95,51388,0,1,3,2,2,0,2,LOSS
60,3633488121W,59,33,148,398458,201206,245,82006,0,1,3,2,0,2,2,WIN
61,3633488121L,32,59,73,554427,137786,216,76652,1,0,1,5,0,1,0,LOSS
62,3633488121W,67,56,168,562395,206287,170,87438,0,1,2,4,0,2,0,WIN
63,3633488121L,56,68,130,748719,226806,191,86273,1,1,3,2,1,1,1,LOSS
64,3633488121W,51,46,139,319370,144053,231,68875,0,1,3,1,1,1,3,WIN
65,3633488121L,46,51,91,363015,128381,132,64254,1,1,2,2,1,1,1,LOSS
66,3633488121W,71,60,182,448415,199927,295,78090,1,1,2,0,3,1,2,WIN
67,3633488121L,59,71,136,417194,207011,127,74178,0,2,2,2,1,0,2,LOSS
68,3633488121W,33,15,75,150011,55989,84,42497,1,1,2,3,1,2,1,WIN
69,3633488121L,15,33,31,108993,57351,44,34977,0,1,1,3,2,2,1,LOSS
70,3633488121W,27,23,63,195987,62061,54,47597,1,2,1,2,0,1,1,WIN
71,3633488121L,23,27,57,150109,59231,65,42695,0,1,2,4,1,1,0,LOSS
72,3633488121W,42,31,78,244704,87860,98,58968,1,1,2,2,1,0,2,WIN
73,3633488121L,31,42,70,232453,84298,87,53974,0,2,1,1,1,1,0,LOSS
74,3633488121W,55,56,130,433236,182747,200,77014,0,1,2,2,1,2,2,WIN
75,3633488121L,56,55,153,446706,160308,189,73810,0,2,1,2,2,2,0,LOSS
76,3633488121W,88,68,181,646221,257564,260,106439,1,1,2,2,1,3,1,WIN
77,3633488121L,67,88,168,689112,237901,265,94273,0,0,1,4,1,2,1,LOSS
78,3633488121W,53,48,137,337115,130940,226,68492,1,0,1,3,1,3,1,WIN
79,3633488121L,48,53,95,342301,153315,156,66585,0,1,2,3,1,1,1,LOSS
80,3633488121W,54,43,112,363536,110965,182,70462,1,2,2,3,1,1,0,WIN
81,3633488121L,43,54,83,321750,147231,156,65054,0,1,0,4,0,3,1,LOSS
82,3633488121W,42,41,71,307311,112921,106,64656,1,2,3,3,0,1,1,WIN
83,3633488121L,40,42,99,316241,110374,101,62406,0,1,0,3,3,1,0,LOSS
84,3633488121W,34,15,89,210763,59229,169,51324,1,1,1,2,1,1,2,WIN
85,3633488121L,15,34,32,191637,71983,126,44580,0,2,1,2,2,2,1,LOSS
86,3633488121W,63,56,125,442597,136567,171,74722,1,1,2,1,2,0,1,WIN
87,3633488121L,56,63,106,426512,199949,115,71666,0,1,4,2,1,0,1,LOSS
88,3633488121W,49,42,86,286724,111257,142,61902,0,3,2,2,1,0,2,WIN
89,3633488121L,42,49,100,288237,121555,112,58613,1,3,2,2,2,1,0,LOSS
90,3633488121W,56,45,129,374935,138085,153,70268,0,2,1,3,1,1,0,WIN
91,3633488121L,45,56,107,356202,147125,69,67652,0,3,2,1,3,0,0,LOSS
92,3633488121W,58,55,146,496470,211030,156,82002,1,1,3,1,1,0,1,WIN
93,3633488121L,55,58,127,535219,195442,180,78712,0,1,2,3,2,2,0,LOSS
94,3633488121W,56,53,127,343109,142614,140,68397,0,2,1,2,1,2,1,WIN
95,3633488121L,53,56,124,332035,154193,162,68753,1,2,1,3,0,3,0,LOSS
96,3633488121W,69,71,170,546929,217603,186,90186,1,1,1,2,1,1,1,WIN
97,3633488121L,71,69,123,545749,238102,167,86920,0,3,4,1,0,0,2,LOSS
98,3633488121W,61,67,137,468265,189502,263,76313,0,1,3,2,0,2,2,WIN
99,3633488121L,67,61,145,462465,194532,214,77262,1,2,3,2,0,0,2,LOSS
100,3633488121W,63,53,121,560667,232887,217,85148,0,2,2,1,1,2,1,WIN
101,3633488121L,52,63,124,492998,218197,250,79366,0,0,2,3,2,1,1,LOSS
102,3633488121W,33,22,77,163664,60302,111,50567,1,1,1,3,1,2,1,WIN
103,3633488121L,22,33,51,146619,56032,107,41891,0,1,0,4,1,3,0,LOSS
104,3633488121W,56,39,107,294781,102349,159,59958,1,1,2,3,1,0,2,WIN
105,3633488121L,39,56,88,248953,126898,85,54524,0,1,2,3,0,1,1,LOSS
106,3633488121W,56,54,149,379972,147587,174,70324,1,1,3,1,1,1,2,WIN
107,3633488121L,53,56,127,380930,152116,196,70535,0,1,1,0,2,1,2,LOSS
108,3633488121W,34,22,82,179054,70808,100,46016,1,0,2,2,1,2,2,WIN
109,3633488121L,22,34,58,148795,67661,128,39122,0,2,1,4,0,1,1,LOSS
110,3633488121W,58,43,126,347147,131160,87,71720,1,2,1,2,1,0,1,WIN
111,3633488121L,43,58,104,378682,129431,113,66855,0,2,1,3,2,1,0,LOSS
112,3633488121W,52,63,103,326220,132650,197,66574,0,1,2,2,2,1,1,WIN
113,3633488121L,63,52,106,268680,120856,111,68422,0,2,1,0,1,2,2,LOSS
114,3633488121W,46,41,105,354773,140570,78,69231,0,2,2,3,1,1,1,WIN
115,3633488121L,40,46,93,362313,126401,167,64917,0,0,1,5,2,1,1,LOSS
116,3633488121W,65,59,132,335139,133515,117,69629,0,2,0,4,1,0,0,WIN
117,3633488121L,59,65,103,340709,159064,132,67593,0,1,2,1,3,0,1,LOSS
118,3633488121W,40,28,106,229464,96212,168,54865,1,1,1,1,2,1,1,WIN
119,3633488121L,28,40,73,249111,85606,68,50499,0,0,0,2,3,1,1,LOSS
120,3633488121W,54,38,171,297253,133620,202,63310,1,0,2,3,2,1,1,WIN
121,3633488121L,38,54,103,297264,133277,161,58664,0,2,2,2,0,2,1,LOSS
122,3633488121W,39,46,89,347006,127779,67,62082,0,3,2,2,1,0,0,WIN
123,3633488121L,46,39,133,310519,117554,164,62006,0,0,1,2,3,2,1,LOSS
124,3633488121W,38,34,51,209724,76001,25,51661,1,2,1,3,2,0,0,WIN
125,3633488121L,34,38,70,195345,73625,62,46781,0,2,0,3,2,1,0,LOSS
126,3633488121W,38,21,92,176956,57794,109,49499,1,2,3,2,0,3,0,WIN
127,3633488121L,21,38,47,126129,79604,56,42309,0,1,2,2,2,1,1,LOSS
128,3633488121W,31,37,78,213094,85329,141,50825,0,2,4,1,1,1,1,WIN
129,3633488121L,37,31,101,190995,82555,154,49894,1,1,2,2,1,1,1,LOSS
130,3633488121W,56,80,99,668751,257365,154,91563,0,1,2,1,2,0,2,WIN
131,3633488121L,80,57,204,654500,191437,225,94486,1,3,1,2,2,1,0,LOSS
132,3633488121W,42,26,89,171023,61683,93,48068,1,1,1,2,1,3,1,WIN
133,3633488121L,26,42,67,145693,71266,81,40971,0,1,1,2,3,2,0,LOSS
134,3633488121W,63,84,94,640813,244743,118,92431,0,2,4,1,1,0,1,WIN
135,3633488121L,84,63,179,621751,164971,107,91410,1,0,0,4,4,0,0,LOSS
136,3633488121W,55,37,100,305658,103074,50,66851,1,3,0,3,2,0,0,WIN
137,3633488121L,37,55,70,334278,121324,67,62816,0,1,2,1,3,1,1,LOSS
138,3633488121W,71,66,145,620123,221761,145,92175,0,3,1,2,2,0,1,WIN
139,3633488121L,66,71,129,685172,281630,185,91977,0,0,2,3,0,2,2,LOSS
140,3633488121W,31,27,77,212717,72916,100,50823,0,0,2,1,2,1,2,WIN
141,3633488121L,27,31,69,190693,84960,120,48601,1,0,3,0,2,2,1,LOSS
142,3633488121W,55,42,116,270225,108599,73,58621,1,1,1,1,3,0,0,WIN
143,3633488121L,42,55,91,248024,115265,63,54039,0,1,1,1,3,0,1,LOSS
144,3633488121W,51,55,106,329528,179598,148,68733,0,0,2,4,1,0,2,WIN
145,3633488121L,55,51,145,372800,162255,229,67851,0,1,1,3,1,2,1,LOSS
146,3633488121W,55,38,124,301207,103060,102,63041,1,1,3,2,0,1,1,WIN
147,3633488121L,37,55,72,266281,123127,123,57800,0,1,1,3,1,2,1,LOSS
148,3633488121W,53,35,150,308988,126253,299,65452,0,1,1,3,0,3,2,WIN
149,3633488121L,35,53,87,315409,130097,115,58933,0,1,3,2,1,0,1,LOSS
150,3633488121W,69,58,158,508187,209533,203,79343,0,0,1,5,1,2,1,WIN
151,3633488121L,58,69,120,475302,190184,161,74502,1,2,1,3,1,1,0,LOSS
152,3633488121W,71,80,159,945509,237250,263,103569,0,2,1,3,2,1,0,WIN
153,3633488121L,79,71,164,727027,228047,165,101908,1,2,1,2,1,1,1,LOSS
154,3633488121W,46,20,143,279227,77948,104,54591,1,1,2,2,1,1,1,WIN
155,3633488121L,20,46,37,198024,132796,101,47440,0,1,3,2,0,2,2,LOSS
156,3633488121W,55,33,139,222292,87565,215,55943,1,1,2,1,2,2,1,WIN
157,3633488121L,33,55,67,200675,121110,119,48738,0,0,2,3,0,2,2,LOSS
158,3633488121W,52,44,126,393249,138821,186,70383,1,2,1,2,1,1,1,WIN
159,3633488121L,43,52,115,316490,133362,118,66906,0,4,2,1,2,1,0,LOSS
160,3633488121W,42,27,129,285910,119327,197,63564,1,1,1,3,1,2,0,WIN
161,3633488121L,26,42,56,278299,130627,213,57437,0,0,1,3,1,4,1,LOSS
162,3633488121W,45,38,125,224449,109616,165,56492,1,3,3,1,1,0,2,WIN
163,3633488121L,38,45,87,207061,109534,111,53446,0,3,2,2,0,1,2,LOSS
164,3633488121W,45,48,106,320359,149429,189,66187,0,1,3,2,0,1,2,WIN
165,3633488121L,48,45,117,389361,151341,249,69968,0,1,2,3,0,2,0,LOSS
166,3633488121W,58,43,166,365523,134350,170,72719,0,1,1,2,2,2,0,WIN
167,3633488121L,41,58,81,387779,162586,207,69613,1,2,2,1,1,0,1,LOSS
168,3633488121W,39,26,82,258158,71686,82,55718,1,2,1,2,2,1,1,WIN
169,3633488121L,26,39,53,194111,78854,112,49814,0,2,1,3,1,2,0,LOSS
170,3633488121W,46,43,123,327939,141843,207,61832,1,1,2,1,1,1,2,WIN
171,3633488121L,43,46,108,312623,133494,163,59781,0,1,1,3,1,1,1,LOSS
172,3633488121W,52,53,115,417454,194169,300,75189,1,4,1,1,1,0,1,WIN
173,3633488121L,53,52,128,551425,188102,277,75394,0,1,1,3,1,1,2,LOSS
174,3633488121W,42,27,118,227363,74785,122,55965,1,1,2,1,3,0,2,WIN
175,3633488121L,27,43,63,205100,104325,109,50078,0,1,3,1,1,2,1,LOSS
176,3633488121W,49,54,129,548741,170164,129,80530,1,1,2,2,1,2,1,WIN
177,3633488121L,54,49,135,517286,161528,180,80289,0,0,2,3,1,1,1,LOSS
178,3633488121W,51,52,128,360098,136670,150,65369,1,1,3,2,0,1,1,WIN
179,3633488121L,51,51,121,364869,151272,165,65311,0,3,3,0,2,1,1,LOSS
180,3633488121W,51,52,128,335222,152848,123,67630,1,0,2,3,1,1,1,WIN
181,3633488121L,52,51,121,385135,133963,227,66625,0,2,2,3,0,3,0,LOSS
182,3633488121W,43,31,97,218771,79814,79,52689,0,0,4,1,1,0,3,WIN
183,3633488121L,31,43,69,202040,96657,89,47362,1,1,1,1,3,1,1,LOSS
184,3633488121W,48,46,109,256761,120309,109,61094,1,2,3,3,1,0,1,WIN
185,3633488121L,46,49,134,277188,122320,235,59509,0,0,1,4,0,3,1,LOSS
186,3633488121W,63,63,100,512653,183427,213,84458,0,0,1,2,2,1,2,WIN
187,3633488121L,63,63,122,504137,162887,214,89388,0,3,1,2,2,2,0,LOSS
188,3633488121W,53,44,141,273056,146318,235,66907,1,2,0,2,1,3,1,WIN
189,3633488121L,44,53,96,358295,118772,237,63103,0,2,1,3,1,1,0,LOSS
190,3633488121W,59,49,119,282805,138796,254,66038,1,0,2,3,1,1,2,WIN
191,3633488121L,49,59,98,318300,142100,104,61129,0,2,1,2,1,0,1,LOSS
192,3633488121W,48,27,111,275168,82556,191,57112,1,1,1,3,2,2,0,WIN
193,3633488121L,27,48,44,192776,122751,97,48930,0,0,2,1,3,1,1,LOSS
194,3633488121W,31,16,80,156843,57800,107,43350,1,0,2,1,2,1,2,WIN
195,3633488121L,16,31,34,139876,60382,115,36969,0,1,2,2,1,1,1,LOSS
196,3633488121W,30,38,77,217246,106240,151,54781,1,0,2,3,0,2,2,WIN
197,3633488121L,37,31,74,235472,81724,99,54908,0,2,0,2,3,2,0,LOSS
0,3633575010W,47,40,120,275709,77762,47,58606,0,2,0,2,3,1,0,WIN
1,3633575010L,40,47,75,222484,128897,81,55056,1,2,3,1,1,0,2,LOSS
2,3633575010W,39,23,110,232696,86176,94,53506,1,1,0,1,3,2,1,WIN
3,3633575010L,23,39,51,217537,90890,97,47275,0,2,2,2,1,1,0,LOSS
4,3633575010W,59,55,124,418876,183986,85,80045,1,0,1,3,3,0,1,WIN
5,3633575010L,55,59,121,510750,174845,115,78523,0,2,1,2,2,1,0,LOSS
6,3633575010W,64,52,157,520932,194422,204,78255,0,1,3,2,1,2,0,WIN
7,3633575010L,52,64,138,407288,207699,259,72702,1,0,2,3,1,3,1,LOSS
8,3633575010W,57,47,150,382589,198085,255,76415,0,0,2,1,2,0,3,WIN
9,3633575010L,46,57,100,469558,157830,152,71990,1,1,3,2,1,1,1,LOSS
10,3633575010W,53,46,138,377332,155533,112,73426,1,2,0,3,2,3,0,WIN
11,3633575010L,46,53,88,392190,149003,208,70348,0,1,3,1,2,0,2,LOSS
12,3633575010W,63,66,139,500915,192893,172,79055,0,1,2,3,0,0,2,WIN
13,3633575010L,66,63,127,456182,192235,231,77122,1,1,2,2,1,2,1,LOSS
14,3633575010W,52,30,140,236162,106553,217,53442,1,2,3,2,0,1,2,WIN
15,3633575010L,30,52,71,200098,105058,157,45946,0,3,3,1,1,0,1,LOSS
16,3633575010W,56,40,111,296397,110057,54,62122,1,2,1,3,2,1,1,WIN
17,3633575010L,40,56,101,262530,124707,101,56578,0,1,2,3,0,2,1,LOSS
18,3633575010W,58,44,168,419767,148595,210,72351,0,0,3,2,0,2,3,WIN
19,3633575010L,44,58,126,335376,194463,290,67278,1,0,1,4,0,1,2,LOSS
20,3633575010W,60,45,169,373551,132811,323,70865,1,1,2,2,1,2,2,WIN
21,3633575010L,45,60,101,409649,189395,301,66016,0,1,3,1,1,0,4,LOSS
22,3633575010W,51,56,107,559414,171782,176,82535,0,0,1,3,1,1,2,WIN
23,3633575010L,56,51,133,461447,150217,182,79252,1,1,1,3,1,2,0,LOSS
24,3633575010W,30,21,60,191006,59296,132,47827,1,2,0,3,2,0,1,WIN
25,3633575010L,21,30,44,189025,66419,9,45539,0,2,0,1,4,0,0,LOSS
26,3633575010W,60,48,132,341553,126188,147,73438,1,1,2,2,2,0,2,WIN
27,3633575010L,48,60,113,353128,142692,166,68146,0,1,2,2,1,3,0,LOSS
28,3633575010W,70,52,173,585468,168021,188,89766,1,1,1,3,2,1,0,WIN
29,3633575010L,52,70,112,635714,199985,143,87780,0,2,1,4,2,1,0,LOSS
30,3633575010W,44,31,94,277474,105801,76,62646,1,1,3,1,1,1,1,WIN
31,3633575010L,31,44,65,261209,107566,41,57789,0,3,0,4,1,0,0,LOSS
32,3633575010W,48,50,119,372602,177986,86,71600,0,1,4,1,0,1,2,WIN
33,3633575010L,48,48,112,397340,126170,133,69417,1,1,0,4,3,1,0,LOSS
34,3633575010W,40,34,110,215454,85235,75,54171,1,1,2,1,2,2,1,WIN
35,3633575010L,34,41,73,203452,82171,75,50604,0,1,1,1,3,1,0,LOSS
36,3633575010W,46,28,133,169007,79274,188,47424,0,1,3,2,0,2,2,WIN
37,3633575010L,28,46,80,167861,88568,138,43270,1,1,2,2,1,2,1,LOSS
38,3633575010W,51,57,119,378080,197324,265,70190,0,1,2,3,0,1,2,WIN
39,3633575010L,57,51,137,387375,148526,201,68784,0,1,2,2,1,1,1,LOSS
40,3633575010W,45,25,111,204258,64094,119,50423,1,2,1,2,1,1,1,WIN
41,3633575010L,25,45,50,152614,100027,91,45036,0,1,3,1,1,1,2,LOSS
42,3633575010W,38,37,98,240154,104740,162,58595,0,1,2,2,1,2,1,WIN
43,3633575010L,37,38,75,248548,98585,83,54528,1,1,2,3,1,1,0,LOSS
44,3633575010W,50,46,104,408132,159256,197,74048,1,2,1,2,1,1,1,WIN
45,3633575010L,46,50,104,442949,125555,186,71819,0,0,1,2,3,1,1,LOSS
