,matchID,total kills,total deaths,total assists,Damage Dealt,Damage Taken,Summoner Avg Level,Total Gold Earned,#Assassins,#Fighters,#Mages,#Marksman,#Supports,#Tanks,WIN/LOSS?
17,NA1_4168797695,44,61,103,140877,210396,1869,80291,0,2,2,1,2,2,0
18,NA1_4168761406,51,41,116,114553,103169,839,68977,2,1,0,3,2,1,1
19,NA1_4168761406,41,51,93,94675,122905,2016,60914,1,1,3,1,3,0,0
20,NA1_4168686689,59,36,135,145992,126960,2145,67090,2,3,1,0,0,2,1
21,NA1_4168686689,36,59,95,105870,154289,1174,61018,1,2,2,1,0,3,0
22,NA1_4168729827,52,34,101,114632,135788,816,68014,1,3,2,0,2,2,1
23,NA1_4168729827,34,52,82,125992,121716,1647,61290,2,1,1,2,2,1,0
24,NA1_4168624329,60,50,114,157778,151437,2075,81643,0,1,3,2,2,1,1
25,NA1_4168624329,50,60,105,147583,171285,1397,74455,1,1,4,1,1,1,0
26,NA1_4168284798,42,36,73,80672,75823,2475,57360,3,4,1,0,0,1,1
27,NA1_4168284798,36,42,101,70385,84289,1388,54540,1,2,1,3,1,0,0
28,NA1_4168281126,39,32,94,93427,96079,876,60222,1,2,2,1,2,1,1
29,NA1_4168281126,32,40,74,85289,97664,2317,56534,1,1,1,3,1,0,0
30,NA1_4168187000,51,39,122,124165,126426,1019,69597,2,1,2,1,1,1,1
31,NA1_4168187000,39,51,96,114507,128976,1861,63104,1,3,4,1,0,0,0
32,NA1_4168203136,55,44,121,130989,111387,2160,71065,2,3,2,1,1,0,1
33,NA1_4168203136,44,55,81,97047,138633,1032,66350,4,2,2,1,0,0,0
34,NA1_4167998634,49,59,123,152659,157042,1289,84577,1,0,4,2,2,0,1
35,NA1_4167998634,59,51,148,148247,168325,1089,85743,2,0,1,1,3,0,0
36,NA1_4167375303,39,19,88,69585,46989,1273,47644,0,0,4,2,0,0,1
37,NA1_4167375303,19,39,28,41405,75397,2330,40986,1,3,1,1,1,1,0
38,NA1_4167349746,47,38,129,90158,71263,2243,56419,0,0,5,2,0,1,1
39,NA1_4167349746,38,48,91,68246,100262,1294,50256,2,2,4,0,2,0,0
40,NA1_4167274302,49,49,137,135421,142712,2046,72826,0,1,2,2,2,1,1
41,NA1_4167274302,48,50,125,126348,143012,1992,67980,1,0,3,2,2,0,0
42,NA1_4167219485,40,44,78,96204,88669,1838,57239,1,3,2,1,1,1,1
43,NA1_4167219485,44,40,103,80597,99770,2018,55522,1,1,3,2,0,1,0
44,NA1_4167173688,58,52,130,247870,181730,2284,90230,1,1,2,2,2,1,1
45,NA1_4167173688,52,59,105,173617,270835,1437,90410,1,2,2,0,2,3,0
46,NA1_4166279361,70,44,169,141772,165219,2380,86716,0,2,2,2,2,1,1
47,NA1_4166279361,43,70,90,149007,148019,947,80488,1,1,1,3,0,0,0
48,NA1_4166023589,43,37,83,143150,133105,2142,79418,2,1,2,1,2,1,1
49,NA1_4166023589,37,43,98,122548,147506,812,70096,0,2,1,2,1,2,0
50,NA1_4165645836,44,32,127,101645,102228,1914,61330,1,1,3,0,3,0,1
51,NA1_4165645836,32,44,79,95081,110669,1046,54864,1,1,1,2,3,1,0
52,NA1_4165663159,51,42,100,113914,135202,1914,64806,0,2,2,1,2,2,1
53,NA1_4165663159,42,51,89,113789,117667,1455,64122,3,0,3,1,1,1,0
54,NA1_4165691148,43,32,88,85539,72914,1514,58929,3,2,3,0,1,0,1
55,NA1_4165691148,32,43,78,60236,94110,1307,52853,2,2,1,0,2,1,0
56,NA1_4165637875,61,72,121,195081,211405,1570,104793,3,2,1,1,1,1,1
57,NA1_4165637875,72,61,181,187160,207597,975,103518,1,1,2,4,0,1,0
58,NA1_4164768922,41,41,105,96793,94976,1257,57398,0,1,3,2,1,1,1
59,NA1_4164768922,41,41,104,81729,99747,1303,53502,2,3,2,1,1,0,0
60,NA1_4163788585,35,24,104,72960,69498,1056,49152,1,2,4,1,2,0,1
61,NA1_4163788585,24,35,49,57651,77553,2525,43361,0,2,1,1,2,2,0
62,NA1_4163804357,32,26,80,64594,81353,2524,52650,1,0,1,1,1,2,1
63,NA1_4163804357,25,32,63,63233,71724,721,48889,1,2,2,3,1,1,0
64,NA1_4163781615,44,28,128,134969,79126,1481,63154,1,1,2,2,2,1,1
65,NA1_4163781615,28,44,63,69860,151384,2427,56265,1,2,3,0,1,2,0
66,NA1_4163750633,48,25,138,102565,56659,1796,53714,1,1,4,1,2,0,1
67,NA1_4163750633,25,48,65,51464,111715,2503,46506,1,1,3,1,2,0,0
68,NA1_4163722601,63,55,150,168677,179816,992,86756,2,2,1,2,1,0,1
69,NA1_4163722601,55,63,118,170161,179585,2502,81426,1,3,1,1,2,1,0
70,NA1_4163638580,32,30,73,97635,83202,1360,58515,2,1,1,2,2,0,1
71,NA1_4163638580,29,32,77,67029,100917,2443,53526,0,2,3,1,1,1,0
72,NA1_4163547101,63,58,111,136997,132269,1765,75173,1,1,1,3,0,0,1
73,NA1_4163547101,58,63,103,127854,147148,1757,73827,1,2,1,3,1,0,0
74,NA1_4163554187,25,21,52,40501,50507,1472,40264,3,3,2,1,0,1,1
75,NA1_4163554187,21,25,45,42848,42131,1437,35387,3,0,1,3,0,0,0
76,NA1_4162371744,69,49,176,188151,138293,1198,88616,1,0,3,1,2,0,1
77,NA1_4162371744,48,69,99,125275,197892,1606,81322,0,1,2,2,0,2,0
78,NA1_4162315517,48,46,120,114556,169462,1760,74274,1,3,2,0,1,2,1
79,NA1_4162315517,46,48,110,149116,120049,1649,67863,2,1,2,1,2,1,0
80,NA1_4162227477,64,65,120,161798,233843,1487,82555,0,3,2,1,0,2,1
81,NA1_4162227477,65,64,148,218665,170855,1017,81464,1,1,1,2,0,1,0
82,NA1_4162195963,41,26,88,76846,63130,738,49995,0,2,2,1,1,2,1
83,NA1_4162195963,26,41,45,53748,81654,1715,42144,2,1,4,0,1,2,0
84,NA1_4162138285,53,37,144,126046,106177,1776,64395,1,1,4,1,2,1,1
85,NA1_4162138285,37,53,109,94188,131781,1172,58740,1,1,3,1,2,1,0
86,NA1_4162102651,48,35,95,93080,134263,2022,66974,1,3,1,0,2,3,1
87,NA1_4162102651,35,48,67,112499,98462,1238,61322,1,3,2,1,1,1,0
88,NA1_4161209225,53,38,98,104579,117061,2248,64233,2,3,1,1,1,1,1
89,NA1_4161209225,38,53,97,104574,110091,1633,60583,2,0,3,3,1,0,0
90,NA1_4161213530,53,46,129,131595,125456,2248,71967,0,2,3,1,2,1,1
91,NA1_4161213530,46,54,114,114502,137977,1242,69588,0,2,3,1,2,0,0
92,NA1_4160138982,41,31,93,61165,69284,2371,50563,0,1,3,2,1,0,1
93,NA1_4160138982,31,41,51,63478,65016,1289,45171,2,2,2,1,0,1,0
94,NA1_4159754070,61,54,149,141339,197907,983,83524,3,3,2,0,0,1,1
95,NA1_4159754070,54,62,122,186145,150701,1041,79276,1,1,1,2,0,1,0
96,NA1_4159698326,58,41,114,114541,111223,983,67924,3,1,1,3,0,0,1
97,NA1_4159698326,41,58,74,107896,123399,748,63805,3,2,1,1,0,1,0
98,NA1_4158783920,50,51,107,134156,161657,924,78765,1,2,2,1,1,1,1
99,NA1_4158783920,51,50,97,140922,146623,1715,74996,1,2,3,0,1,1,0
100,NA1_4158707209,78,72,147,258942,242384,1921,107664,3,1,1,1,1,0,1
101,NA1_4158707209,72,78,165,229454,273957,1003,107038,1,3,3,0,1,1,0
102,NA1_4158684402,59,36,154,156447,147351,775,78347,1,1,3,1,2,2,1
103,NA1_4158684402,34,59,72,138667,172375,818,72311,1,3,1,1,0,3,0
0,NA1_4171357792,58,41,136,121232,112596,1408,68349,0,1,3,2,1,1,1
1,NA1_4171357792,41,58,68,106521,125872,1030,62206,1,3,2,0,0,2,0
2,NA1_4170257825,84,74,182,238163,260698,819,119573,1,1,3,1,1,1,1
3,NA1_4170257825,74,84,133,252414,255400,1067,114478,2,1,2,2,1,1,0
4,NA1_4170252030,51,49,77,122635,146600,1066,72756,1,1,4,1,0,2,1
5,NA1_4170252030,48,51,107,127193,131652,840,67562,0,2,3,0,2,1,0
6,NA1_4170215307,40,28,105,86086,109333,1012,65649,1,3,2,1,3,0,1
7,NA1_4170215307,28,40,62,96662,92914,1066,59545,2,2,2,1,1,1,0
8,NA1_4170158970,61,62,129,140644,169955,1066,75419,3,3,0,2,1,1,1
9,NA1_4170158970,62,61,141,151057,152605,1834,76753,3,1,2,1,1,1,0
10,NA1_4170109687,72,74,138,290732,204011,1065,109775,0,1,4,1,1,0,1
11,NA1_4170109687,74,72,145,189441,304269,1190,108466,3,1,0,1,2,1,0
12,NA1_4169824219,67,60,148,209938,231699,949,88474,2,3,2,0,2,1,1
13,NA1_4169824219,60,67,149,206000,225644,1052,84165,3,2,2,1,0,1,0
14,NA1_4169820020,54,50,84,110792,154718,675,62577,2,3,1,1,0,1,1
15,NA1_4169820020,50,55,134,137330,118104,1052,63002,3,1,3,2,0,0,0
16,NA1_4169775128,51,42,123,112977,110782,1052,65622,2,1,2,2,1,1,1
17,NA1_4169775128,42,51,110,96086,119362,1531,62250,0,2,1,2,1,1,0
18,NA1_4169760857,54,40,110,118838,134428,1052,70859,1,1,2,2,1,2,1
19,NA1_4169760857,40,54,69,110664,124047,1556,64800,2,2,2,2,0,1,0
20,NA1_4169755101,39,36,80,98807,112544,974,63831,0,2,1,3,0,2,1
21,NA1_4169755101,36,40,63,105843,106058,1052,58647,2,0,2,1,1,1,0
22,NA1_4169698848,69,75,155,218695,224875,1083,98773,3,1,2,0,2,1,1
23,NA1_4169698848,74,69,187,212087,229546,1051,95788,0,0,4,2,2,1,0
24,NA1_4169664193,71,57,169,201632,171036,1050,85351,4,0,2,2,1,1,1
25,NA1_4169664193,56,71,132,156512,218080,1381,85837,1,4,1,0,1,2,0
26,NA1_4169638953,63,55,114,129714,149021,1005,79739,1,3,3,1,0,0,1
27,NA1_4169638953,54,63,71,141653,138789,1153,74892,2,3,2,0,1,1,0
28,NA1_4168826871,31,24,87,83831,66529,1137,49273,1,3,1,2,1,1,1
29,NA1_4168826871,24,31,66,60504,90492,839,42800,0,2,3,0,2,3,0
30,NA1_4168788488,51,33,127,98584,75496,1100,57126,1,2,3,1,1,0,1
31,NA1_4168788488,32,51,63,65173,105502,1278,50582,1,3,1,1,1,2,0
32,NA1_4168792420,53,28,103,89586,103579,736,58637,1,3,2,0,1,3,1
33,NA1_4168792420,28,53,64,88783,95626,1178,51584,1,1,3,2,2,0,0
34,NA1_4168715641,48,28,111,120080,111757,1062,65202,1,1,2,3,1,1,1
35,NA1_4168715641,28,48,66,103951,130269,1264,56074,0,1,2,1,1,2,0
36,NA1_4168659706,47,44,98,121259,131356,1097,66658,1,4,1,1,0,2,1
37,NA1_4168659706,44,47,95,111268,130334,973,62326,1,3,1,1,1,3,0
38,NA1_4168558383,48,42,102,119203,101873,1001,65469,2,0,1,2,2,0,1
39,NA1_4168558383,42,48,100,93623,126296,1308,61660,0,2,1,3,1,1,0
40,NA1_4168513110,65,62,125,182607,168551,1001,79877,2,3,2,1,1,1,1
41,NA1_4168513110,62,65,137,148408,192581,697,78626,1,2,2,2,1,1,0
42,NA1_4168457625,61,51,147,124221,129724,1055,76484,1,1,2,3,2,0,1
43,NA1_4168457625,51,61,95,123362,133740,1001,69673,2,0,5,0,2,0,0
44,NA1_4168415503,44,31,118,79919,85666,686,55279,1,0,3,1,2,2,1
45,NA1_4168415503,31,44,65,72493,89061,1458,48141,1,3,3,0,1,2,0
46,NA1_4167848309,57,61,119,144843,133996,1214,72372,2,2,2,1,1,0,1
47,NA1_4167848309,61,57,147,121299,151928,919,69453,1,2,2,1,3,1,0
48,NA1_4167845012,64,52,140,167136,119706,1117,72705,1,1,1,3,1,1,1
49,NA1_4167845012,52,64,98,110161,175486,1033,66277,0,1,2,3,0,1,0
50,NA1_4167891772,61,40,119,106220,93616,1140,59782,1,0,3,2,1,0,1
51,NA1_4167891772,39,61,70,80302,108317,1345,52226,0,1,3,0,3,2,0
52,NA1_4167801529,40,31,105,116834,129739,571,73240,2,2,3,0,2,0,1
53,NA1_4167801529,31,40,67,115701,127709,927,70851,1,3,3,1,1,1,0
54,NA1_4167351846,47,35,93,80288,87089,1156,56983,0,2,2,1,3,2,1
55,NA1_4167351846,35,47,74,78382,85570,939,51157,2,1,2,2,1,0,0
56,NA1_4167306378,64,64,106,133081,169032,1204,73860,1,3,2,1,0,1,1
57,NA1_4167306378,64,64,121,158660,142421,1156,72434,1,0,4,1,3,0,0
58,NA1_4167281656,49,43,97,111450,131556,1073,67119,2,3,2,0,1,1,1
59,NA1_4167281656,42,49,89,115897,117169,1156,63342,1,1,3,2,2,1,0
60,NA1_4167225887,51,45,112,126112,117209,1156,71627,1,1,3,2,1,1,1
61,NA1_4167225887,45,51,99,108007,133731,1465,67327,1,0,3,2,1,1,0
62,NA1_4167230902,57,33,131,123412,85329,942,69184,2,0,3,1,2,0,1
63,NA1_4167230902,33,57,60,77742,135932,1010,55077,1,2,2,1,1,1,0
64,NA1_4167054507,41,44,87,105641,127112,824,64539,0,2,1,2,0,2,1
65,NA1_4167054507,44,41,95,114915,114289,1683,62299,1,3,3,0,1,1,0
66,NA1_4166980387,37,31,95,71288,67126,1054,52645,3,3,2,1,1,0,1
67,NA1_4166980387,30,37,70,60035,75337,934,48390,1,1,3,1,3,0,0
68,NA1_4166244637,43,38,103,128249,96154,1333,73434,1,1,3,2,1,0,1
69,NA1_4166244637,38,43,85,91385,145913,1240,70592,1,2,2,1,1,1,0
70,NA1_4166199276,48,63,89,116345,134041,1660,73724,1,2,1,2,1,1,1
71,NA1_4166199276,63,50,138,129436,135134,1240,74429,2,1,3,1,2,0,0
72,NA1_4166018958,56,57,138,202055,245535,755,93411,2,1,2,1,3,1,1
73,NA1_4166018958,57,56,143,228696,214048,1180,93452,0,1,2,2,2,1,0
74,NA1_4166032034,57,42,128,132757,143076,909,86613,1,0,2,2,1,0,1
75,NA1_4166032034,42,57,69,136410,138314,907,80545,0,0,3,3,1,0,0
76,NA1_4165987136,47,48,121,129416,130567,1346,66288,2,3,2,0,1,1,1
77,NA1_4165987136,48,47,126,120466,143878,889,63552,3,2,1,2,2,0,0
78,NA1_4164746520,54,35,119,87482,90479,985,61711,1,1,2,2,1,2,1
79,NA1_4164746520,35,54,58,79390,90243,1042,53688,2,0,1,3,0,0,0
80,NA1_4164205371,58,42,127,107789,128228,1587,66224,0,1,4,2,1,1,1
81,NA1_4164205371,42,58,79,119051,114178,1690,61064,1,2,2,1,1,1,0
82,NA1_4164212609,50,45,117,125250,90964,1864,60207,1,1,3,2,1,0,1
83,NA1_4164212609,44,50,90,81172,130437,837,58403,3,1,2,0,1,1,0
84,NA1_4164200259,47,45,100,105308,133771,1029,68719,1,4,1,1,1,2,1
85,NA1_4164200259,45,47,103,119952,109632,1864,65357,1,1,3,1,1,0,0
86,NA1_4164162857,53,50,113,114348,157889,1445,70703,1,1,2,1,4,1,1
87,NA1_4164162857,49,53,93,145042,120911,1183,69025,1,3,2,1,1,0,0
88,NA1_4163370842,41,34,117,85263,76467,1428,52326,0,0,1,3,3,1,1
89,NA1_4163370842,34,41,76,65358,95402,1185,46735,1,2,2,0,1,3,0
90,NA1_4163323618,61,50,145,195696,151435,1237,92022,0,2,1,3,0,1,1
91,NA1_4163323618,50,61,114,138735,205432,1353,86424,2,1,1,3,2,0,0
92,NA1_4163302372,42,33,87,83722,83335,1065,55553,1,2,1,3,1,2,1
93,NA1_4163302372,33,42,69,74238,88572,1203,51446,0,1,2,2,1,1,0
94,NA1_4163267310,48,36,94,108385,77538,1373,63530,1,2,1,2,0,1,1
95,NA1_4163267310,36,48,77,65873,112040,1400,55007,0,1,4,0,3,1,0
96,NA1_4163217984,35,50,63,74778,93669,1263,46667,2,3,1,0,1,1,1
97,NA1_4163217984,50,35,106,84118,80764,962,53262,4,1,2,2,1,0,0
98,NA1_4163234010,50,27,126,108098,86102,1345,61702,2,1,2,1,2,0,1
99,NA1_4163234010,26,50,64,69156,111523,919,54968,1,0,3,2,2,1,0
100,NA1_4162376406,45,29,117,105914,79550,899,56295,2,1,2,1,0,1,1
101,NA1_4162376406,28,45,62,68220,111537,1473,48493,2,2,3,0,1,1,0
102,NA1_4162338962,32,41,66,83002,90019,899,59588,3,1,3,2,1,0,1
103,NA1_4162338962,41,32,104,84348,86434,1096,58439,1,1,3,1,3,1,0
104,NA1_4162188671,82,48,195,209076,205349,899,87543,1,3,2,0,2,2,1
105,NA1_4162188671,48,82,116,176458,221739,1062,80224,1,0,1,3,2,1,0
106,NA1_4162149674,73,66,194,211245,173004,899,91368,1,2,2,1,0,1,1
107,NA1_4162149674,66,73,138,161346,223054,1472,86576,2,3,3,0,2,0,0
108,NA1_4162107492,69,45,143,133155,105710,899,74722,2,0,1,2,1,1,1
109,NA1_4162107492,45,69,102,93505,139296,1519,61843,1,0,4,1,1,1,0
110,NA1_4162069561,44,41,103,84805,111338,695,64849,1,2,1,2,2,0,1
111,NA1_4162069561,41,44,101,102191,90877,925,62977,3,2,1,1,1,0,0
112,NA1_4162083902,37,43,95,81099,120070,1255,63139,0,1,3,1,4,0,1
113,NA1_4162083902,43,37,87,115152,91271,819,62003,3,1,3,0,2,0,0
114,NA1_4161945265,67,49,148,141264,158487,974,83047,3,2,3,0,1,0,1
115,NA1_4161945265,49,67,106,139912,151715,1268,77973,2,2,2,1,1,0,0
116,NA1_4161933857,27,21,66,48951,48412,877,40646,2,2,2,1,0,1,1
117,NA1_4161933857,21,27,55,39061,52654,864,34772,0,1,2,2,1,2,0
118,NA1_4160995490,51,54,100,122384,133592,1355,76196,2,0,2,2,2,1,1
119,NA1_4160995490,54,51,93,129270,128381,776,75013,3,0,3,1,0,0,0
120,NA1_4160881856,48,49,87,113694,140939,1487,70873,4,3,0,0,1,0,1
121,NA1_4160881856,49,48,128,125186,122311,959,70104,1,2,2,2,1,1,0
122,NA1_4160818113,62,32,139,116515,108652,959,64351,2,0,3,0,2,1,1
123,NA1_4160818113,32,62,72,88682,124022,1516,55876,0,4,2,0,1,2,0
124,NA1_4160786367,62,48,158,111307,147031,1111,72291,0,1,3,1,3,1,1
125,NA1_4160786367,48,62,109,138363,123241,959,69116,2,1,2,1,1,0,0
126,NA1_4160800836,48,43,87,112916,98057,1554,64326,4,2,1,1,1,0,1
127,NA1_4160800836,42,48,84,88164,122057,959,62985,2,2,3,2,0,1,0
128,NA1_4160095094,62,58,124,125530,125374,1446,75881,3,1,2,3,0,0,1
129,NA1_4160095094,57,62,96,111311,138317,1050,70636,3,1,1,1,0,1,0
130,NA1_4160087641,62,59,143,139047,162799,984,75217,0,0,3,2,0,2,1
131,NA1_4160087641,59,62,129,153608,149122,1138,75149,2,3,1,1,1,1,0
132,NA1_4160082603,67,45,148,159659,156305,974,88990,2,3,2,1,1,1,1
133,NA1_4160082603,45,67,116,142700,174635,1036,84368,2,1,3,1,2,0,0
134,NA1_4160050990,41,32,86,100641,73431,824,65740,0,1,3,3,0,0,1
135,NA1_4160050990,32,41,72,65883,108220,799,63009,2,1,2,2,1,2,0
136,NA1_4159590419,40,35,81,97365,105970,986,60882,1,1,4,0,2,2,1
137,NA1_4159590419,35,40,79,91367,106155,1239,57903,1,1,2,2,1,1,0
138,NA1_4159477252,57,52,159,165651,154189,713,78014,0,2,2,2,1,2,1
139,NA1_4159477252,52,57,124,149467,176729,826,78409,2,1,3,1,2,1,0
140,NA1_4158856813,59,64,148,175528,162290,617,80488,1,1,3,1,1,1,1
141,NA1_4158856813,64,59,154,149252,192960,491,81751,1,2,1,0,1,3,0
142,NA1_4158823498,48,52,123,119292,151526,809,75557,0,0,2,3,2,1,1
143,NA1_4158823498,52,48,91,142112,131845,616,71139,2,3,3,0,2,0,0
144,NA1_4158758853,40,42,93,88126,112085,529,65585,1,3,3,0,1,2,1
145,NA1_4158758853,42,40,97,99237,94938,615,63035,0,0,1,3,0,1,0
0,NA1_4170257825,84,74,182,238163,260698,819,119573,1,1,3,1,1,1,1
1,NA1_4170257825,74,84,133,252414,255400,1067,114478,2,1,2,2,1,1,0
2,NA1_4170252030,51,49,77,122635,146600,1066,72756,1,1,4,1,0,2,1
3,NA1_4170252030,48,51,107,127193,131652,840,67562,0,2,3,0,2,1,0
4,NA1_4170215307,40,28,105,86086,109333,1012,65649,1,3,2,1,3,0,1
5,NA1_4170215307,28,40,62,96662,92914,1066,59545,2,2,2,1,1,1,0
6,NA1_4170158970,61,62,129,140644,169955,1066,75419,3,3,0,2,1,1,1
7,NA1_4170158970,62,61,141,151057,152605,1834,76753,3,1,2,1,1,1,0
8,NA1_4170109687,72,74,138,290732,204011,1065,109775,0,1,4,1,1,0,1
9,NA1_4170109687,74,72,145,189441,304269,1190,108466,3,1,0,1,2,1,0
10,NA1_4169824219,67,60,148,209938,231699,949,88474,2,3,2,0,2,1,1
11,NA1_4169824219,60,67,149,206000,225644,1052,84165,3,2,2,1,0,1,0
12,NA1_4169820020,54,50,84,110792,154718,675,62577,2,3,1,1,0,1,1
13,NA1_4169820020,50,55,134,137330,118104,1052,63002,3,1,3,2,0,0,0
14,NA1_4169775128,51,42,123,112977,110782,1052,65622,2,1,2,2,1,1,1
15,NA1_4169775128,42,51,110,96086,119362,1531,62250,0,2,1,2,1,1,0
16,NA1_4169760857,54,40,110,118838,134428,1052,70859,1,1,2,2,1,2,1
17,NA1_4169760857,40,54,69,110664,124047,1556,64800,2,2,2,2,0,1,0
18,NA1_4169755101,39,36,80,98807,112544,974,63831,0,2,1,3,0,2,1
19,NA1_4169755101,36,40,63,105843,106058,1052,58647,2,0,2,1,1,1,0
20,NA1_4169698848,69,75,155,218695,224875,1083,98773,3,1,2,0,2,1,1
21,NA1_4169698848,74,69,187,212087,229546,1051,95788,0,0,4,2,2,1,0
22,NA1_4169664193,71,57,169,201632,171036,1050,85351,4,0,2,2,1,1,1
23,NA1_4169664193,56,71,132,156512,218080,1381,85837,1,4,1,0,1,2,0
24,NA1_4169638953,63,55,114,129714,149021,1005,79739,1,3,3,1,0,0,1
25,NA1_4169638953,54,63,71,141653,138789,1153,74892,2,3,2,0,1,1,0
26,NA1_4169560480,48,37,102,126962,108664,1190,65610,2,1,3,1,1,0,1
27,NA1_4169560480,37,48,79,98144,133395,830,60744,1,2,2,1,1,2,0
28,NA1_4169462882,57,54,114,160009,115115,1416,80048,3,1,1,3,0,0,1
29,NA1_4169462882,54,58,108,110226,168273,1584,75124,2,3,3,0,0,2,0
30,NA1_4168915862,67,55,140,193952,162241,1359,83052,3,1,1,2,1,0,1
31,NA1_4168915862,55,67,153,148205,207444,931,80041,0,2,2,2,1,2,0
32,NA1_4168891576,43,31,116,102467,83035,1359,55387,1,0,3,2,1,0,1
33,NA1_4168891576,30,43,61,77236,105177,1102,51704,1,2,1,1,0,3,0
34,NA1_4168826871,31,24,87,83831,66529,1137,49273,1,3,1,2,1,1,1
35,NA1_4168826871,24,31,66,60504,90492,839,42800,0,2,3,0,2,3,0
36,NA1_4168851597,34,17,91,58170,52244,984,48198,0,2,3,1,3,1,1
37,NA1_4168851597,17,34,36,44883,62137,1179,41080,2,0,2,3,0,1,0
38,NA1_4168751958,81,53,173,203511,155778,1320,92008,0,0,4,2,1,0,1
39,NA1_4168751958,53,81,76,149531,215577,960,85620,0,1,2,3,1,1,0
40,NA1_4168558383,48,42,102,119203,101873,1001,65469,2,0,1,2,2,0,1
41,NA1_4168558383,42,48,100,93623,126296,1308,61660,0,2,1,3,1,1,0
42,NA1_4168513110,65,62,125,182607,168551,1001,79877,2,3,2,1,1,1,1
43,NA1_4168513110,62,65,137,148408,192581,697,78626,1,2,2,2,1,1,0
44,NA1_4168457625,61,51,147,124221,129724,1055,76484,1,1,2,3,2,0,1
45,NA1_4168457625,51,61,95,123362,133740,1001,69673,2,0,5,0,2,0,0
46,NA1_4168166932,46,30,122,106162,88019,563,56207,3,1,3,1,1,0,1
47,NA1_4168166932,30,46,62,82757,117363,186,51890,2,2,1,2,1,1,0
48,NA1_4167848309,57,61,119,144843,133996,1214,72372,2,2,2,1,1,0,1
49,NA1_4167848309,61,57,147,121299,151928,919,69453,1,2,2,1,3,1,0
50,NA1_4167845012,64,52,140,167136,119706,1117,72705,1,1,1,3,1,1,1
51,NA1_4167845012,52,64,98,110161,175486,1033,66277,0,1,2,3,0,1,0
52,NA1_4167891772,61,40,119,106220,93616,1140,59782,1,0,3,2,1,0,1
53,NA1_4167891772,39,61,70,80302,108317,1345,52226,0,1,3,0,3,2,0
54,NA1_4166244637,43,38,103,128249,96154,1333,73434,1,1,3,2,1,0,1
55,NA1_4166244637,38,43,85,91385,145913,1240,70592,1,2,2,1,1,1,0
56,NA1_4166199276,48,63,89,116345,134041,1660,73724,1,2,1,2,1,1,1
57,NA1_4166199276,63,50,138,129436,135134,1240,74429,2,1,3,1,2,0,0
58,NA1_4166181883,35,28,65,89366,59831,994,54431,2,2,1,3,1,0,1
59,NA1_4166181883,27,35,51,50176,94354,1191,49505,0,1,2,3,2,1,0
60,NA1_4166172886,76,78,155,229137,221790,825,104529,1,1,3,1,1,1,1
61,NA1_4166172886,78,76,184,202621,242286,1147,101972,0,0,4,2,2,1,0
62,NA1_4166076227,48,58,88,114952,143163,1631,64933,4,4,1,1,0,0,1
63,NA1_4166076227,58,49,159,126056,128286,751,64948,0,1,1,2,3,2,0
64,NA1_4166018958,56,57,138,202055,245535,755,93411,2,1,2,1,3,1,1
65,NA1_4166018958,57,56,143,228696,214048,1180,93452,0,1,2,2,2,1,0
66,NA1_4166032034,57,42,128,132757,143076,909,86613,1,0,2,2,1,0,1
67,NA1_4166032034,42,57,69,136410,138314,907,80545,0,0,3,3,1,0,0
68,NA1_4165987136,47,48,121,129416,130567,1346,66288,2,3,2,0,1,1,1
69,NA1_4165987136,48,47,126,120466,143878,889,63552,3,2,1,2,2,0,0
70,NA1_4165878400,60,50,139,126634,115257,1115,64043,0,2,4,1,1,1,1
71,NA1_4165878400,50,60,109,100570,137140,1107,62751,2,0,3,1,3,0,0
72,NA1_4165865806,39,24,88,65233,49229,1158,48155,0,2,3,1,1,1,1
73,NA1_4165865806,24,39,36,43971,68277,1614,41310,1,1,1,3,1,1,0
74,NA1_4165873043,42,39,103,96489,90434,1157,55654,1,2,3,1,1,1,1
75,NA1_4165873043,39,42,89,83437,102300,1320,53255,1,2,3,2,1,0,0
76,NA1_4162376406,45,29,117,105914,79550,899,56295,2,1,2,1,0,1,1
77,NA1_4162376406,28,45,62,68220,111537,1473,48493,2,2,3,0,1,1,0
78,NA1_4162338962,32,41,66,83002,90019,899,59588,3,1,3,2,1,0,1
79,NA1_4162338962,41,32,104,84348,86434,1096,58439,1,1,3,1,3,1,0
80,NA1_4162342098,58,52,136,152269,158430,1014,77177,2,0,2,1,1,0,1
81,NA1_4162342098,51,58,141,144250,164462,2058,72616,2,3,2,1,2,0,0
82,NA1_4162188671,82,48,195,209076,205349,899,87543,1,3,2,0,2,2,1
83,NA1_4162188671,48,82,116,176458,221739,1062,80224,1,0,1,3,2,1,0
84,NA1_4162149674,73,66,194,211245,173004,899,91368,1,2,2,1,0,1,1
85,NA1_4162149674,66,73,138,161346,223054,1472,86576,2,3,3,0,2,0,0
86,NA1_4162107492,69,45,143,133155,105710,899,74722,2,0,1,2,1,1,1
87,NA1_4162107492,45,69,102,93505,139296,1519,61843,1,0,4,1,1,1,0
88,NA1_4162069561,44,41,103,84805,111338,695,64849,1,2,1,2,2,0,1
89,NA1_4162069561,41,44,101,102191,90877,925,62977,3,2,1,1,1,0,0
90,NA1_4162083902,37,43,95,81099,120070,1255,63139,0,1,3,1,4,0,1
91,NA1_4162083902,43,37,87,115152,91271,819,62003,3,1,3,0,2,0,0
